model_id,heldout_city,feature,standardized_coef
P2_add_local_deficit,San Antonio,local_remaining_rank,44.89257846846134
P2_add_local_deficit,San Antonio,access_remaining_rank,0.14878737856989097
P2_add_local_deficit,San Antonio,passive_b_rank,0.21093973208831424
P2_add_local_deficit,San Antonio,passive_ell_rank,-0.15553789473270477
P2_add_local_deficit,San Antonio,b0_rank,-0.0696054301324261
P2_add_local_deficit,San Antonio,h_total_rank,-0.016531975583923757
P2_add_local_deficit,San Antonio,local_need_rank,-0.8540690195077403
P3_add_od_exposure,Austin,time_remaining_frac,0.11530222442817634
P3_add_od_exposure,Austin,delay_feasible,0.37850762814592676
P3_add_od_exposure,Austin,delay_fraction,0.6841559241996038
P3_add_od_exposure,Austin,intervention_R,2.2298898740843125
P3_add_od_exposure,Austin,intervention_C,0.7467193590907999
P3_add_od_exposure,Austin,intervention_S,-2.585064174945232
P3_add_od_exposure,Austin,budget_fraction_of_baseline,0.3390579438582729
P3_add_od_exposure,Austin,log_eta_per_cost,4.593090671473407
P3_add_od_exposure,Austin,eta_per_cost_rank,-1.284942316099878
P3_add_od_exposure,Austin,local_remaining_rank,1.7625769137297873
P3_add_od_exposure,Austin,access_remaining_rank,0.029367717050038232
P3_add_od_exposure,Austin,passive_b_rank,0.2265030300359726
P3_add_od_exposure,Austin,passive_ell_rank,-0.04459693898255487
P3_add_od_exposure,Austin,b0_rank,-0.15660297841530543
P3_add_od_exposure,Austin,h_total_rank,-0.1990028164575063
P3_add_od_exposure,Austin,local_need_rank,-0.7416091236613336
P3_add_od_exposure,Austin,origin_exposure_rank,-0.04996582028707135
P3_add_od_exposure,Austin,destination_importance_rank,-2.4310518916648722
P3_add_od_exposure,Austin,log_law_exposure,1.0133228840526056
P3_add_od_exposure,Chicago,time_remaining_frac,0.11009659210826678
P3_add_od_exposure,Chicago,delay_feasible,0.4270784154698753
P3_add_od_exposure,Chicago,delay_fraction,0.70953946821159
P3_add_od_exposure,Chicago,intervention_R,2.2523894741805255
P3_add_od_exposure,Chicago,intervention_C,0.7429009831764126
P3_add_od_exposure,Chicago,intervention_S,-2.6338568486781275
P3_add_od_exposure,Chicago,budget_fraction_of_baseline,0.2442825663275204
P3_add_od_exposure,Chicago,log_eta_per_cost,4.661614492766821
P3_add_od_exposure,Chicago,eta_per_cost_rank,-2.348341236807915
P3_add_od_exposure,Chicago,local_remaining_rank,0.5586597797478913
P3_add_od_exposure,Chicago,access_remaining_rank,0.04195470767709475
P3_add_od_exposure,Chicago,passive_b_rank,0.2077360800524542
P3_add_od_exposure,Chicago,passive_ell_rank,-0.04555119798018841
P3_add_od_exposure,Chicago,b0_rank,-0.2243837374000069
P3_add_od_exposure,Chicago,h_total_rank,-0.2297232036626803
P3_add_od_exposure,Chicago,local_need_rank,-0.7402532254829041
P3_add_od_exposure,Chicago,origin_exposure_rank,-0.04051386587388257
P3_add_od_exposure,Chicago,destination_importance_rank,-2.113488544441476
P3_add_od_exposure,Chicago,log_law_exposure,1.0336001806477333
P3_add_od_exposure,Dallas,time_remaining_frac,0.1163077100667396
P3_add_od_exposure,Dallas,delay_feasible,0.427067777699062
P3_add_od_exposure,Dallas,delay_fraction,0.024527294003943198
P3_add_od_exposure,Dallas,intervention_R,0.12213001135116505
P3_add_od_exposure,Dallas,intervention_C,0.058628187089845095
P3_add_od_exposure,Dallas,intervention_S,-0.15644864887124152
P3_add_od_exposure,Dallas,budget_fraction_of_baseline,0.24811982279327177
P3_add_od_exposure,Dallas,log_eta_per_cost,0.47289208562022567
P3_add_od_exposure,Dallas,eta_per_cost_rank,-3.5978915505176463
P3_add_od_exposure,Dallas,local_remaining_rank,-0.7396441848110168
P3_add_od_exposure,Dallas,access_remaining_rank,0.023206456074458877
P3_add_od_exposure,Dallas,passive_b_rank,0.1890852659008302
P3_add_od_exposure,Dallas,passive_ell_rank,-0.04708821097234642
P3_add_od_exposure,Dallas,b0_rank,-0.1896690987091485
P3_add_od_exposure,Dallas,h_total_rank,-0.18544686445835842
P3_add_od_exposure,Dallas,local_need_rank,-0.7096914042954148
P3_add_od_exposure,Dallas,origin_exposure_rank,-0.05486505086373619
P3_add_od_exposure,Dallas,destination_importance_rank,-2.263298771304907
P3_add_od_exposure,Dallas,log_law_exposure,1.0257231038912946
P3_add_od_exposure,Houston,time_remaining_frac,0.11675870864763986
P3_add_od_exposure,Houston,delay_feasible,0.41732189662687463
P3_add_od_exposure,Houston,delay_fraction,0.5709029575858299
P3_add_od_exposure,Houston,intervention_R,1.9052276533780355
P3_add_od_exposure,Houston,intervention_C,0.6535709078787342
P3_add_od_exposure,Houston,intervention_S,-2.2074375628979626
P3_add_od_exposure,Houston,budget_fraction_of_baseline,0.3037738457443583
P3_add_od_exposure,Houston,log_eta_per_cost,3.956790619095302
P3_add_od_exposure,Houston,eta_per_cost_rank,-3.5230574946107907
P3_add_od_exposure,Houston,local_remaining_rank,-0.3855588414982033
P3_add_od_exposure,Houston,access_remaining_rank,0.031078473475423397
P3_add_od_exposure,Houston,passive_b_rank,0.21321507702765835
P3_add_od_exposure,Houston,passive_ell_rank,-0.042168238213605394
P3_add_od_exposure,Houston,b0_rank,-0.15515470816461122
P3_add_od_exposure,Houston,h_total_rank,-0.20737133267247831
P3_add_od_exposure,Houston,local_need_rank,-0.733242543028377
P3_add_od_exposure,Houston,origin_exposure_rank,-0.04739044957140797
P3_add_od_exposure,Houston,destination_importance_rank,-2.4790622303251437
P3_add_od_exposure,Houston,log_law_exposure,1.0341858164275113
P3_add_od_exposure,New York,time_remaining_frac,0.11568881717154539
P3_add_od_exposure,New York,delay_feasible,0.4838418097062046
P3_add_od_exposure,New York,delay_fraction,0.4526972202880943
P3_add_od_exposure,New York,intervention_R,1.792234389230788
P3_add_od_exposure,New York,intervention_C,0.6915859374251933
P3_add_od_exposure,New York,intervention_S,-2.050479754185691
P3_add_od_exposure,New York,budget_fraction_of_baseline,0.41736678602605015
P3_add_od_exposure,New York,log_eta_per_cost,3.6901720872851222
P3_add_od_exposure,New York,eta_per_cost_rank,1.0717859617893841
P3_add_od_exposure,New York,local_remaining_rank,1.3485197766314216
P3_add_od_exposure,New York,access_remaining_rank,-0.046838232350183154
P3_add_od_exposure,New York,passive_b_rank,0.1701591323242323
P3_add_od_exposure,New York,passive_ell_rank,0.07608564926629804
P3_add_od_exposure,New York,b0_rank,-0.13090489719778237
P3_add_od_exposure,New York,h_total_rank,-0.43133260407582147
P3_add_od_exposure,New York,local_need_rank,-0.5669603020654405
P3_add_od_exposure,New York,origin_exposure_rank,-0.008803058413765366
P3_add_od_exposure,New York,destination_importance_rank,0.5322528862285192
P3_add_od_exposure,New York,log_law_exposure,0.8022851469645887
P3_add_od_exposure,Philadelphia,time_remaining_frac,0.13266493055733986
P3_add_od_exposure,Philadelphia,delay_feasible,0.40475658551308175
P3_add_od_exposure,Philadelphia,delay_fraction,0.5662577064608949
P3_add_od_exposure,Philadelphia,intervention_R,1.7322653812833197
P3_add_od_exposure,Philadelphia,intervention_C,0.5509614688033623
P3_add_od_exposure,Philadelphia,intervention_S,-2.031755118007789
P3_add_od_exposure,Philadelphia,budget_fraction_of_baseline,0.4148983477168671
P3_add_od_exposure,Philadelphia,log_eta_per_cost,3.616490030582071
P3_add_od_exposure,Philadelphia,eta_per_cost_rank,3.38329251019586
P3_add_od_exposure,Philadelphia,local_remaining_rank,5.263343704946696
P3_add_od_exposure,Philadelphia,access_remaining_rank,0.039449275966121335
P3_add_od_exposure,Philadelphia,passive_b_rank,0.26495911541778355
P3_add_od_exposure,Philadelphia,passive_ell_rank,-0.06538076086681427
P3_add_od_exposure,Philadelphia,b0_rank,-0.24559866326850469
P3_add_od_exposure,Philadelphia,h_total_rank,-0.2426277850957987
P3_add_od_exposure,Philadelphia,local_need_rank,-0.6995788261747075
P3_add_od_exposure,Philadelphia,origin_exposure_rank,-0.053568594893618156
P3_add_od_exposure,Philadelphia,destination_importance_rank,-1.1859566758943967
P3_add_od_exposure,Philadelphia,log_law_exposure,1.1263963670941644
P3_add_od_exposure,San Antonio,time_remaining_frac,0.11930349444510517
P3_add_od_exposure,San Antonio,delay_feasible,0.3853457992162823
P3_add_od_exposure,San Antonio,delay_fraction,0.6805289199998711
P3_add_od_exposure,San Antonio,intervention_R,2.163269940329591
P3_add_od_exposure,San Antonio,intervention_C,0.7135979362641145
P3_add_od_exposure,San Antonio,intervention_S,-2.51536673884026
P3_add_od_exposure,San Antonio,budget_fraction_of_baseline,0.3424275012467841
P3_add_od_exposure,San Antonio,log_eta_per_cost,4.482257288016106
P3_add_od_exposure,San Antonio,eta_per_cost_rank,-4.739009456675212
P3_add_od_exposure,San Antonio,local_remaining_rank,-1.6631617956716194
P3_add_od_exposure,San Antonio,access_remaining_rank,0.030564899744618765
P3_add_od_exposure,San Antonio,passive_b_rank,0.24066353921206987
P3_add_od_exposure,San Antonio,passive_ell_rank,-0.04385485212909086
P3_add_od_exposure,San Antonio,b0_rank,-0.13109925420472437
