city,event_id,t,intervention,n_tokens,total_value,score_id,description,spearman,top10_value_capture,top10_ndcg,top10_precision
Houston,60,8,C,34,0.3392433852445,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,8,S,36,0.32706755877999993,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.822908622908623,0.195688715879295,0.16237715493127206,0.0
Houston,60,8,S,36,0.32706755877999993,S1_deficit_only,within-channel local/access deficit only,0.5824967824967825,0.6592653517272112,0.5899191800094385,0.0
Houston,60,8,S,36,0.32706755877999993,S2_exposure_only,within-channel OD exposure only,0.9943371943371945,1.0,1.0,1.0
Houston,60,8,S,36,0.32706755877999993,S3_structure_only,within-channel static OD structure only,-0.38481338481338484,0.5680110141877533,0.5065695357574249,0.0
Houston,60,8,S,36,0.32706755877999993,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9943371943371945,1.0,1.0,1.0
Houston,60,8,S,36,0.32706755877999993,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,9,C,32,0.2532115805734,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.09909202596716424,0.08359281472225213,0.0
Houston,60,9,C,32,0.2532115805734,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,60,9,C,32,0.2532115805734,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,60,9,C,32,0.2532115805734,S3_structure_only,within-channel static OD structure only,0.020527859237536656,0.6453914253913796,0.611001684870946,0.25
Houston,60,9,C,32,0.2532115805734,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,60,9,C,32,0.2532115805734,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,60,9,S,34,0.268870606215,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.7848739495798318,0.11999793313134807,0.09496417053906789,0.0
Houston,60,9,S,34,0.268870606215,S1_deficit_only,within-channel local/access deficit only,0.41665393430099307,0.45175051727219223,0.45801860933000615,0.0
Houston,60,9,S,34,0.268870606215,S2_exposure_only,within-channel OD exposure only,0.9938884644766998,1.0,1.0,1.0
Houston,60,9,S,34,0.268870606215,S3_structure_only,within-channel static OD structure only,-0.16913674560733383,0.538901786938659,0.47528583106313693,0.0
Houston,60,9,S,34,0.268870606215,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9938884644766998,1.0,1.0,1.0
Houston,60,9,S,34,0.268870606215,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,61,0,C,58,0.8208311277139999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.12921385456490245,0.10562301422548387,0.0
Houston,61,0,C,58,0.8208311277139999,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,61,0,C,58,0.8208311277139999,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,61,0,C,58,0.8208311277139999,S3_structure_only,within-channel static OD structure only,-0.13420898828016858,0.5690306909442996,0.5351493282702362,0.0
Houston,61,0,C,58,0.8208311277139999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,61,0,C,58,0.8208311277139999,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,61,1,C,54,0.7998139955620001,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.1554649856458224,0.13161938125073414,0.0
Houston,61,1,C,54,0.7998139955620001,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,61,1,C,54,0.7998139955620001,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,61,1,C,54,0.7998139955620001,S3_structure_only,within-channel static OD structure only,-0.07657709167143127,0.6021089920424048,0.5650769252562349,0.0
Houston,61,1,C,54,0.7998139955620001,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,61,1,C,54,0.7998139955620001,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,61,1,S,37,0.47722335059099996,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.6697486960644854,0.3325119439896146,0.2577563071183233,0.0
Houston,61,1,S,37,0.47722335059099996,S1_deficit_only,within-channel local/access deficit only,0.5974395448079658,0.6446127364070962,0.5801141869561702,0.0
Houston,61,1,S,37,0.47722335059099996,S2_exposure_only,within-channel OD exposure only,0.987908961593172,1.0,1.0,1.0
Houston,61,1,S,37,0.47722335059099996,S3_structure_only,within-channel static OD structure only,-0.42484589853010896,0.636327319488954,0.5537995668428511,0.0
Houston,61,1,S,37,0.47722335059099996,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.987908961593172,1.0,1.0,1.0
Houston,61,1,S,37,0.47722335059099996,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,61,2,C,59,0.804615039,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.0935976333236217,0.07908911551407925,0.0
Houston,61,2,C,59,0.804615039,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,61,2,C,59,0.804615039,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,61,2,C,59,0.804615039,S3_structure_only,within-channel static OD structure only,-0.023144360023378146,0.4943887754078017,0.48188574566175535,0.0
Houston,61,2,C,59,0.804615039,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,61,2,C,59,0.804615039,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,61,2,R,44,0.636064357743,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.11203784612663283,0.09924416554922103,0.0
Houston,61,2,R,44,0.636064357743,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,61,2,R,44,0.636064357743,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,61,2,R,44,0.636064357743,S3_structure_only,within-channel static OD structure only,-0.21775898520084566,0.5586640855269507,0.5223981996308957,0.0
Houston,61,2,R,44,0.636064357743,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,61,2,R,44,0.636064357743,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,61,2,S,41,0.499146018361,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.6540069686411152,0.315843237592734,0.22535122449439185,0.0
Houston,61,2,S,41,0.499146018361,S1_deficit_only,within-channel local/access deficit only,0.4266550522648085,0.6832984469981246,0.6078364942349652,0.0
Houston,61,2,S,41,0.499146018361,S2_exposure_only,within-channel OD exposure only,0.9911149825783974,0.9985697103143569,0.9991801327361147,0.8
Houston,61,2,S,41,0.499146018361,S3_structure_only,within-channel static OD structure only,-0.25000000000000006,0.6179331033855445,0.5503531934296493,0.0
Houston,61,2,S,41,0.499146018361,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9911149825783974,0.9985697103143569,0.9991801327361147,0.8
Houston,61,2,S,41,0.499146018361,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,61,3,C,53,0.760145077191,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.14631814704359083,0.1291998018294818,0.0
Houston,61,3,C,53,0.760145077191,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,61,3,C,53,0.760145077191,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,61,3,C,53,0.760145077191,S3_structure_only,within-channel static OD structure only,-0.1070795033059184,0.6021089919520122,0.565076925155245,0.0
Houston,61,3,C,53,0.760145077191,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,61,3,C,53,0.760145077191,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,61,3,R,39,0.5159871119382999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.10493923224472784,0.08709677614119125,0.0
Houston,61,3,R,39,0.5159871119382999,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,61,3,R,39,0.5159871119382999,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,61,3,R,39,0.5159871119382999,S3_structure_only,within-channel static OD structure only,-0.07995951417004049,0.5336231697122211,0.5177556672683555,0.0
Houston,61,3,R,39,0.5159871119382999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,61,3,R,39,0.5159871119382999,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,61,3,S,42,0.493159565348,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.7638765091969857,0.17037375581315867,0.1344173884535652,0.0
Houston,61,3,S,42,0.493159565348,S1_deficit_only,within-channel local/access deficit only,0.6073251762417957,0.6832984471080225,0.6078364942394777,0.0
Houston,61,3,S,42,0.493159565348,S2_exposure_only,within-channel OD exposure only,0.9918969289360668,0.99856971022125,0.9991801326827547,0.8
Houston,61,3,S,42,0.493159565348,S3_structure_only,within-channel static OD structure only,-0.21610890527509927,0.6001086879490403,0.5401359242839076,0.0
Houston,61,3,S,42,0.493159565348,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9918969289360668,0.99856971022125,0.9991801326827547,0.8
Houston,61,3,S,42,0.493159565348,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,61,4,C,53,0.7377028970736,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.09749467911322127,0.07512785977484632,0.0
Houston,61,4,C,53,0.7377028970736,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,61,4,C,53,0.7377028970736,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,61,4,C,53,0.7377028970736,S3_structure_only,within-channel static OD structure only,-0.02451217545557168,0.6021089920780701,0.56507692531152,0.0
Houston,61,4,C,53,0.7377028970736,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,61,4,C,53,0.7377028970736,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,61,4,R,38,0.41318749688299994,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.05890042178030415,0.05504773569892025,0.0
Houston,61,4,R,38,0.41318749688299994,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,61,4,R,38,0.41318749688299994,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,61,4,R,38,0.41318749688299994,S3_structure_only,within-channel static OD structure only,0.08611445453550716,0.5549425860716211,0.5211703459959388,0.0
Houston,61,4,R,38,0.41318749688299994,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,61,4,R,38,0.41318749688299994,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,61,4,S,42,0.5083387305060001,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.7021311076898145,0.22672803205935935,0.1812110586709128,0.0
Houston,61,4,S,42,0.5083387305060001,S1_deficit_only,within-channel local/access deficit only,0.684952597034276,0.6313931900508409,0.574880672035076,0.0
Houston,61,4,S,42,0.5083387305060001,S2_exposure_only,within-channel OD exposure only,0.9917348675147881,0.998569710324986,0.9991801327422372,0.8
Houston,61,4,S,42,0.5083387305060001,S3_structure_only,within-channel static OD structure only,-0.29503281743780896,0.6637959246408225,0.5766425711351688,0.0
Houston,61,4,S,42,0.5083387305060001,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9917348675147881,0.998569710324986,0.9991801327422372,0.8
Houston,61,4,S,42,0.5083387305060001,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,61,5,C,58,0.7456683693369,S0_efficiency_only,within-channel calibrated efficiency per cost only,-1.0,0.09176174769858848,0.07033044150571775,0.0
Houston,61,5,C,58,0.7456683693369,S1_deficit_only,within-channel local/access deficit only,1.0,1.0,1.0,1.0
Houston,61,5,C,58,0.7456683693369,S2_exposure_only,within-channel OD exposure only,1.0,1.0,1.0,1.0
Houston,61,5,C,58,0.7456683693369,S3_structure_only,within-channel static OD structure only,-0.08456119843735582,0.5186734388999439,0.4955390840611437,0.0
Houston,61,5,C,58,0.7456683693369,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",1.0,1.0,1.0,1.0
Houston,61,5,C,58,0.7456683693369,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,61,5,R,28,0.3194402802514,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999998,0.045480987592117515,0.03593393527102236,0.0
Houston,61,5,R,28,0.3194402802514,S1_deficit_only,within-channel local/access deficit only,0.9999999999999998,1.0,1.0,1.0
Houston,61,5,R,28,0.3194402802514,S2_exposure_only,within-channel OD exposure only,0.9999999999999998,1.0,1.0,1.0
Houston,61,5,R,28,0.3194402802514,S3_structure_only,within-channel static OD structure only,0.1319102353585112,0.49414950298883964,0.5094325391089342,0.0
Houston,61,5,R,28,0.3194402802514,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999998,1.0,1.0,1.0
Houston,61,5,R,28,0.3194402802514,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999998,1.0,1.0,1.0
Houston,61,5,S,39,0.485910382672,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.7210526315789474,0.24035923284867197,0.22888663173730975,0.0
Houston,61,5,S,39,0.485910382672,S1_deficit_only,within-channel local/access deficit only,0.6540485829959515,0.6446127363555252,0.580114186910787,0.0
Houston,61,5,S,39,0.485910382672,S2_exposure_only,within-channel OD exposure only,0.9898785425101214,1.0,1.0,1.0
Houston,61,5,S,39,0.485910382672,S3_structure_only,within-channel static OD structure only,-0.42267206477732794,0.636327319398531,0.5537995667835917,0.0
Houston,61,5,S,39,0.485910382672,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9898785425101214,1.0,1.0,1.0
Houston,61,5,S,39,0.485910382672,S5_full_activation,within-channel activated bottleneck score with eta/cost,1.0,1.0,1.0,1.0
Houston,61,6,C,50,0.6470750418800999,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999999,0.07418092811267064,0.05742020252563464,0.0
Houston,61,6,C,50,0.6470750418800999,S1_deficit_only,within-channel local/access deficit only,0.9999999999999999,1.0,1.0,1.0
Houston,61,6,C,50,0.6470750418800999,S2_exposure_only,within-channel OD exposure only,0.9999999999999999,1.0,1.0,1.0
Houston,61,6,C,50,0.6470750418800999,S3_structure_only,within-channel static OD structure only,0.06343337334933974,0.5880361334732375,0.5534204821605545,0.0
Houston,61,6,C,50,0.6470750418800999,S4_parameter_light_activation,"within-channel future horizon times OD exposure, no eta/cost",0.9999999999999999,1.0,1.0,1.0
Houston,61,6,C,50,0.6470750418800999,S5_full_activation,within-channel activated bottleneck score with eta/cost,0.9999999999999999,1.0,1.0,1.0
Houston,61,6,R,29,0.2771758414624,S0_efficiency_only,within-channel calibrated efficiency per cost only,-0.9999999999999998,0.05924930688673683,0.05474721274034314,0.0
