city,event_id,event_start,policy_scenario,budget_scale,delay_add_hours,policy_score,allocated_cost,value_proxy,selected_segment_count,selected_action_count,baseline_objective,recoverable_fraction,event_peak_positive_abnormal_deficit,event_total_precip,oracle_value_proxy,relative_to_greedy_oracle,value_proxy_vs_lp_recoverable_fraction
Austin,481,2024-07-13 14:00:00,scarce_and_late,0.5,2,exposure_only,0.3121949667,0.0562197585,79,79,0.04695458667,0.1386977466,0.005791424598,0.02755907,0.07689872496,0.7310883051,0.4053401001
Austin,481,2024-07-13 14:00:00,scarce_and_late,0.5,2,deficit_only,0.3121949667,0.05225678786,78,78,0.04695458667,0.1386977466,0.005791424598,0.02755907,0.07689872496,0.6795533721,0.376767389
Austin,481,2024-07-13 14:00:00,scarce_and_late,0.5,2,structure_only,0.3121949667,0.02935378923,58,58,0.04695458667,0.1386977466,0.005791424598,0.02755907,0.07689872496,0.3817201032,0.2116385446
Austin,481,2024-07-13 14:00:00,scarce_and_late,0.5,2,random_positive,0.3121949667,0.01211953494,95,94,0.04695458667,0.1386977466,0.005791424598,0.02755907,0.07689872496,0.1576038478,0.08738090732
Austin,482,2024-07-18 08:00:00,base,1,0,greedy_oracle,2.117400717,0.1156500656,407,386,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1156500656,1,1.048894021
Austin,482,2024-07-18 08:00:00,base,1,0,activated_bottleneck_law,2.117400717,0.1156500656,407,386,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1156500656,1,1.048894021
Austin,482,2024-07-18 08:00:00,base,1,0,exposure_only,2.117400717,0.08870548709,190,190,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1156500656,0.7670163145,0.8045188261
Austin,482,2024-07-18 08:00:00,base,1,0,deficit_only,2.117400717,0.08441960676,193,193,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1156500656,0.7299572752,0.7656478214
Austin,482,2024-07-18 08:00:00,base,1,0,structure_only,2.117400717,0.0478711841,159,159,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1156500656,0.4139313182,0.4341700846
Austin,482,2024-07-18 08:00:00,base,1,0,random_positive,2.117400717,0.02230828388,243,239,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1156500656,0.1928946929,0.20232609
Austin,482,2024-07-18 08:00:00,low_budget,0.5,0,greedy_oracle,1.058700359,0.06689906608,191,182,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06689906608,1,0.6067444064
Austin,482,2024-07-18 08:00:00,low_budget,0.5,0,activated_bottleneck_law,1.058700359,0.06689906608,191,182,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06689906608,1,0.6067444064
Austin,482,2024-07-18 08:00:00,low_budget,0.5,0,exposure_only,1.058700359,0.05091529938,94,94,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06689906608,0.7610763851,0.4617788395
Austin,482,2024-07-18 08:00:00,low_budget,0.5,0,deficit_only,1.058700359,0.04719859949,90,90,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06689906608,0.7055195573,0.4280700451
Austin,482,2024-07-18 08:00:00,low_budget,0.5,0,structure_only,1.058700359,0.02546953693,79,79,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06689906608,0.3807158817,0.2309972317
Austin,482,2024-07-18 08:00:00,low_budget,0.5,0,random_positive,1.058700359,0.01130881533,110,110,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06689906608,0.1690429478,0.102565863
Austin,482,2024-07-18 08:00:00,high_budget,2,0,greedy_oracle,4.234801434,0.1963534205,763,667,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1963534205,1,1.780837111
Austin,482,2024-07-18 08:00:00,high_budget,2,0,activated_bottleneck_law,4.234801434,0.1963534205,763,667,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1963534205,1,1.780837111
Austin,482,2024-07-18 08:00:00,high_budget,2,0,exposure_only,4.234801434,0.1567945923,401,401,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1963534205,0.7985325231,1.422056351
Austin,482,2024-07-18 08:00:00,high_budget,2,0,deficit_only,4.234801434,0.1500799593,403,403,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1963534205,0.7643358539,1.361157654
Austin,482,2024-07-18 08:00:00,high_budget,2,0,structure_only,4.234801434,0.08568798161,320,300,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1963534205,0.4363966842,0.7771514101
Austin,482,2024-07-18 08:00:00,high_budget,2,0,random_positive,4.234801434,0.04534134357,477,462,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1963534205,0.230917004,0.4112255702
Austin,482,2024-07-18 08:00:00,delay_2h,1,2,greedy_oracle,2.117400717,0.1068398195,412,385,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1068398195,1,0.9689890555
Austin,482,2024-07-18 08:00:00,delay_2h,1,2,activated_bottleneck_law,2.117400717,0.1068398195,412,385,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1068398195,1,0.9689890555
Austin,482,2024-07-18 08:00:00,delay_2h,1,2,exposure_only,2.117400717,0.08201980571,199,199,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1068398195,0.7676894824,0.7438827065
Austin,482,2024-07-18 08:00:00,delay_2h,1,2,deficit_only,2.117400717,0.07770510677,197,197,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1068398195,0.7273047367,0.7047503298
Austin,482,2024-07-18 08:00:00,delay_2h,1,2,structure_only,2.117400717,0.04349039621,163,163,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1068398195,0.4070616782,0.394438311
Austin,482,2024-07-18 08:00:00,delay_2h,1,2,random_positive,2.117400717,0.02073746758,231,229,0.1898500668,0.110259057,0.04297045833,0.513779805,0.1068398195,0.1940986767,0.1880794934
Austin,482,2024-07-18 08:00:00,delay_4h,1,4,greedy_oracle,2.117400717,0.09629039712,437,388,0.1898500668,0.110259057,0.04297045833,0.513779805,0.09629039712,1,0.8733105448
Austin,482,2024-07-18 08:00:00,delay_4h,1,4,activated_bottleneck_law,2.117400717,0.09629039712,437,388,0.1898500668,0.110259057,0.04297045833,0.513779805,0.09629039712,1,0.8733105448
Austin,482,2024-07-18 08:00:00,delay_4h,1,4,exposure_only,2.117400717,0.07254849069,206,206,0.1898500668,0.110259057,0.04297045833,0.513779805,0.09629039712,0.7534343284,0.6579821439
Austin,482,2024-07-18 08:00:00,delay_4h,1,4,deficit_only,2.117400717,0.06866246744,205,205,0.1898500668,0.110259057,0.04297045833,0.513779805,0.09629039712,0.7130769993,0.6227376628
Austin,482,2024-07-18 08:00:00,delay_4h,1,4,structure_only,2.117400717,0.03880476815,167,167,0.1898500668,0.110259057,0.04297045833,0.513779805,0.09629039712,0.4029972802,0.3519417743
Austin,482,2024-07-18 08:00:00,delay_4h,1,4,random_positive,2.117400717,0.02003434264,237,233,0.1898500668,0.110259057,0.04297045833,0.513779805,0.09629039712,0.2080616888,0.1817024668
Austin,482,2024-07-18 08:00:00,scarce_and_late,0.5,2,greedy_oracle,1.058700359,0.06239186322,203,195,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06239186322,1,0.565866106
Austin,482,2024-07-18 08:00:00,scarce_and_late,0.5,2,activated_bottleneck_law,1.058700359,0.06239186322,203,195,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06239186322,1,0.565866106
Austin,482,2024-07-18 08:00:00,scarce_and_late,0.5,2,exposure_only,1.058700359,0.04636518078,98,98,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06239186322,0.743128645,0.4205113126
Austin,482,2024-07-18 08:00:00,scarce_and_late,0.5,2,deficit_only,1.058700359,0.04373038715,95,95,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06239186322,0.7008988815,0.3966149208
Austin,482,2024-07-18 08:00:00,scarce_and_late,0.5,2,structure_only,1.058700359,0.02357583987,82,82,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06239186322,0.3778672194,0.2138222521
Austin,482,2024-07-18 08:00:00,scarce_and_late,0.5,2,random_positive,1.058700359,0.01037162358,102,102,0.1898500668,0.110259057,0.04297045833,0.513779805,0.06239186322,0.1662335927,0.09406595581
Austin,483,2024-07-21 17:00:00,base,1,0,greedy_oracle,1.029055544,0.1145063575,407,386,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1145063575,1,1.051884036
Austin,483,2024-07-21 17:00:00,base,1,0,activated_bottleneck_law,1.029055544,0.1145063575,407,386,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1145063575,1,1.051884036
Austin,483,2024-07-21 17:00:00,base,1,0,exposure_only,1.029055544,0.08782824429,190,190,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1145063575,0.7670163145,0.8068122168
Austin,483,2024-07-21 17:00:00,base,1,0,deficit_only,1.029055544,0.08372660604,194,194,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1145063575,0.7311961353,0.769133542
Austin,483,2024-07-21 17:00:00,base,1,0,structure_only,1.029055544,0.04739776748,159,159,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1145063575,0.4139313182,0.4354077457
Austin,483,2024-07-21 17:00:00,base,1,0,random_positive,1.029055544,0.02153957506,273,270,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1145063575,0.188108115,0.1978679233
Austin,483,2024-07-21 17:00:00,low_budget,0.5,0,greedy_oracle,0.5145277718,0.0662374754,191,182,0.09318860247,0.108858347,0.02164519741,0.29133874,0.0662374754,1,0.6084740141
Austin,483,2024-07-21 17:00:00,low_budget,0.5,0,activated_bottleneck_law,0.5145277718,0.0662374754,191,182,0.09318860247,0.108858347,0.02164519741,0.29133874,0.0662374754,1,0.6084740141
Austin,483,2024-07-21 17:00:00,low_budget,0.5,0,exposure_only,0.5145277718,0.05041177833,94,94,0.09318860247,0.108858347,0.02164519741,0.29133874,0.0662374754,0.7610763851,0.4630952031
Austin,483,2024-07-21 17:00:00,low_budget,0.5,0,deficit_only,0.5145277718,0.04673183432,90,90,0.09318860247,0.108858347,0.02164519741,0.29133874,0.0662374754,0.7055195573,0.4292903171
Austin,483,2024-07-21 17:00:00,low_budget,0.5,0,structure_only,0.5145277718,0.02521765884,79,79,0.09318860247,0.108858347,0.02164519741,0.29133874,0.0662374754,0.3807158817,0.2316557208
Austin,483,2024-07-21 17:00:00,low_budget,0.5,0,random_positive,0.5145277718,0.01186263892,141,140,0.09318860247,0.108858347,0.02164519741,0.29133874,0.0662374754,0.1790925582,0.1089731678
Austin,483,2024-07-21 17:00:00,high_budget,2,0,greedy_oracle,2.058111087,0.1944116057,763,667,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1944116057,1,1.78591363
Austin,483,2024-07-21 17:00:00,high_budget,2,0,activated_bottleneck_law,2.058111087,0.1944116057,763,667,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1944116057,1,1.78591363
Austin,483,2024-07-21 17:00:00,high_budget,2,0,exposure_only,2.058111087,0.15524399,401,401,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1944116057,0.7985325231,1.426110117
Austin,483,2024-07-21 17:00:00,high_budget,2,0,deficit_only,2.058111087,0.1492472333,401,401,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1944116057,0.7676868504,1.371022409
Austin,483,2024-07-21 17:00:00,high_budget,2,0,structure_only,2.058111087,0.08484058009,320,300,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1944116057,0.4363966842,0.7793667862
Austin,483,2024-07-21 17:00:00,high_budget,2,0,random_positive,2.058111087,0.04224632984,529,515,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1944116057,0.2173035385,0.3880853512
Austin,483,2024-07-21 17:00:00,delay_2h,1,2,greedy_oracle,1.029055544,0.1057832393,412,385,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1057832393,1,0.971751291
Austin,483,2024-07-21 17:00:00,delay_2h,1,2,activated_bottleneck_law,1.029055544,0.1057832393,412,385,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1057832393,1,0.971751291
Austin,483,2024-07-21 17:00:00,delay_2h,1,2,exposure_only,1.029055544,0.0812086802,199,199,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1057832393,0.7676894824,0.7460032456
Austin,483,2024-07-21 17:00:00,delay_2h,1,2,deficit_only,1.029055544,0.0776515556,202,202,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1057832393,0.7340629398,0.7133266094
Austin,483,2024-07-21 17:00:00,delay_2h,1,2,structure_only,1.029055544,0.0430603029,163,163,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1057832393,0.4070616782,0.3955627113
Austin,483,2024-07-21 17:00:00,delay_2h,1,2,random_positive,1.029055544,0.02048851784,270,269,0.09318860247,0.108858347,0.02164519741,0.29133874,0.1057832393,0.193683971,0.1882126488
Austin,483,2024-07-21 17:00:00,delay_4h,1,4,greedy_oracle,1.029055544,0.09533814422,437,388,0.09318860247,0.108858347,0.02164519741,0.29133874,0.09533814422,1,0.8758000357
Austin,483,2024-07-21 17:00:00,delay_4h,1,4,activated_bottleneck_law,1.029055544,0.09533814422,437,388,0.09318860247,0.108858347,0.02164519741,0.29133874,0.09533814422,1,0.8758000357
Austin,483,2024-07-21 17:00:00,delay_4h,1,4,exposure_only,1.029055544,0.07183103067,206,206,0.09318860247,0.108858347,0.02164519741,0.29133874,0.09533814422,0.7534343284,0.6598578117
Austin,483,2024-07-21 17:00:00,delay_4h,1,4,deficit_only,1.029055544,0.06786541938,204,204,0.09318860247,0.108858347,0.02164519741,0.29133874,0.09533814422,0.7118391063,0.6234287147
Austin,483,2024-07-21 17:00:00,delay_4h,1,4,structure_only,1.029055544,0.03842101282,167,167,0.09318860247,0.108858347,0.02164519741,0.29133874,0.09533814422,0.4029972802,0.3529450323
Austin,483,2024-07-21 17:00:00,delay_4h,1,4,random_positive,1.029055544,0.01780225492,282,277,0.09318860247,0.108858347,0.02164519741,0.29133874,0.09533814422,0.1867275168,0.1635359658
Austin,483,2024-07-21 17:00:00,scarce_and_late,0.5,2,greedy_oracle,0.5145277718,0.06177484601,203,195,0.09318860247,0.108858347,0.02164519741,0.29133874,0.06177484601,1,0.5674791845
Austin,483,2024-07-21 17:00:00,scarce_and_late,0.5,2,activated_bottleneck_law,0.5145277718,0.06177484601,203,195,0.09318860247,0.108858347,0.02164519741,0.29133874,0.06177484601,1,0.5674791845
Austin,483,2024-07-21 17:00:00,scarce_and_late,0.5,2,exposure_only,0.5145277718,0.04590665761,98,98,0.09318860247,0.108858347,0.02164519741,0.29133874,0.06177484601,0.743128645,0.4217100375
Austin,483,2024-07-21 17:00:00,scarce_and_late,0.5,2,deficit_only,0.5145277718,0.04251951161,94,94,0.09318860247,0.108858347,0.02164519741,0.29133874,0.06177484601,0.6882981401,0.3905948673
Austin,483,2024-07-21 17:00:00,scarce_and_late,0.5,2,structure_only,0.5145277718,0.02334268929,82,82,0.09318860247,0.108858347,0.02164519741,0.29133874,0.06177484601,0.3778672194,0.2144317815
Austin,483,2024-07-21 17:00:00,scarce_and_late,0.5,2,random_positive,0.5145277718,0.01071140218,142,142,0.09318860247,0.108858347,0.02164519741,0.29133874,0.06177484601,0.1733942353,0.09839761923
Austin,484,2024-07-22 14:00:00,base,1,0,greedy_oracle,1.429619699,0.1366948558,407,386,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1366948558,1,1.043374258
Austin,484,2024-07-22 14:00:00,base,1,0,activated_bottleneck_law,1.429619699,0.1366948558,407,386,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1366948558,1,1.043374258
Austin,484,2024-07-22 14:00:00,base,1,0,exposure_only,1.429619699,0.1048471845,190,190,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1366948558,0.7670163145,0.8002850784
Austin,484,2024-07-22 14:00:00,base,1,0,deficit_only,1.429619699,0.09976502207,194,194,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1366948558,0.7298374288,0.761493586
Austin,484,2024-07-22 14:00:00,base,1,0,structure_only,1.429619699,0.05658228184,159,159,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1366948558,0.4139313182,0.4318852821
Austin,484,2024-07-22 14:00:00,base,1,0,random_positive,1.429619699,0.02627123749,251,245,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1366948558,0.1921889258,0.2005249779
Austin,484,2024-07-22 14:00:00,low_budget,0.5,0,greedy_oracle,0.7148098493,0.07907265891,191,182,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.07907265891,1,0.6035514386
Austin,484,2024-07-22 14:00:00,low_budget,0.5,0,activated_bottleneck_law,0.7148098493,0.07907265891,191,182,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.07907265891,1,0.6035514386
Austin,484,2024-07-22 14:00:00,low_budget,0.5,0,exposure_only,0.7148098493,0.0601803334,94,94,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.07907265891,0.7610763851,0.4593487471
Austin,484,2024-07-22 14:00:00,low_budget,0.5,0,deficit_only,0.7148098493,0.05663750518,93,93,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.07907265891,0.7162716666,0.4323067948
Austin,484,2024-07-22 14:00:00,low_budget,0.5,0,structure_only,0.7148098493,0.03010421705,79,79,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.07907265891,0.3807158817,0.2297816181
Austin,484,2024-07-22 14:00:00,low_budget,0.5,0,random_positive,0.7148098493,0.01149809802,131,128,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.07907265891,0.1454118045,0.08776350379
Austin,484,2024-07-22 14:00:00,high_budget,2,0,greedy_oracle,2.859239397,0.2320837637,763,667,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.2320837637,1,1.771465527
Austin,484,2024-07-22 14:00:00,high_budget,2,0,activated_bottleneck_law,2.859239397,0.2320837637,763,667,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.2320837637,1,1.771465527
Austin,484,2024-07-22 14:00:00,high_budget,2,0,exposure_only,2.859239397,0.1853264334,401,401,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.2320837637,0.7985325231,1.414572837
Austin,484,2024-07-22 14:00:00,high_budget,2,0,deficit_only,2.859239397,0.1778596419,403,403,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.2320837637,0.766359693,1.357579778
Austin,484,2024-07-22 14:00:00,high_budget,2,0,structure_only,2.859239397,0.1012805849,320,300,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.2320837637,0.4363966842,0.7730616823
Austin,484,2024-07-22 14:00:00,high_budget,2,0,random_positive,2.859239397,0.04995476494,525,506,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.2320837637,0.2152445486,0.3812982978
Austin,484,2024-07-22 14:00:00,delay_2h,1,2,greedy_oracle,1.429619699,0.1262814132,412,385,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1262814132,1,0.9638897898
Austin,484,2024-07-22 14:00:00,delay_2h,1,2,activated_bottleneck_law,1.429619699,0.1262814132,412,385,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1262814132,1,0.9638897898
Austin,484,2024-07-22 14:00:00,delay_2h,1,2,exposure_only,1.429619699,0.0969449127,199,199,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1262814132,0.7676894824,0.7399680538
Austin,484,2024-07-22 14:00:00,delay_2h,1,2,deficit_only,1.429619699,0.09170885603,198,198,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1262814132,0.726226083,0.7000019065
Austin,484,2024-07-22 14:00:00,delay_2h,1,2,structure_only,1.429619699,0.05140432396,163,163,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1262814132,0.4070616782,0.3923625954
Austin,484,2024-07-22 14:00:00,delay_2h,1,2,random_positive,1.429619699,0.02531067397,263,256,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1262814132,0.2004307153,0.1931931201
Austin,484,2024-07-22 14:00:00,delay_4h,1,4,greedy_oracle,1.429619699,0.1138123172,437,388,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1138123172,1,0.8687147834
Austin,484,2024-07-22 14:00:00,delay_4h,1,4,activated_bottleneck_law,1.429619699,0.1138123172,437,388,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1138123172,1,0.8687147834
Austin,484,2024-07-22 14:00:00,delay_4h,1,4,exposure_only,1.429619699,0.08575010676,206,206,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1138123172,0.7534343284,0.6545195395
Austin,484,2024-07-22 14:00:00,delay_4h,1,4,deficit_only,1.429619699,0.08056857834,200,200,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1138123172,0.7079073718,0.6149695992
Austin,484,2024-07-22 14:00:00,delay_4h,1,4,structure_only,1.429619699,0.04586605427,167,167,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1138123172,0.4029972802,0.350089695
Austin,484,2024-07-22 14:00:00,delay_4h,1,4,random_positive,1.429619699,0.02308203894,271,262,0.1084480967,0.1310122947,0.01704210899,0.005905515,0.1138123172,0.2028079167,0.1761822354
