city,event_id,unit,t,intervention,selected_count,mean_perturbed_cost,total_perturbed_cost,n_successful_perturbations,selection_frequency,selected_by_base_lp,selected_by_static_small_signal_greedy,selected_by_residual_finite_greedy
Chicago,159,145,6,S,2,0.001341059361,0.002682118723,3,0.6666666667,True,False,True
Chicago,159,766,2,S,2,0.001340619963,0.002681239927,3,0.6666666667,True,False,True
Chicago,159,237,10,S,2,0.00134025652,0.00268051304,3,0.6666666667,True,False,True
San Antonio,506,1,0,C,2,0.001336190724,0.002672381448,3,0.6666666667,False,False,False
Chicago,159,299,5,S,2,0.001334556561,0.002669113123,3,0.6666666667,True,False,True
Chicago,159,540,2,S,2,0.001333002395,0.002666004791,3,0.6666666667,True,False,True
Chicago,159,412,4,S,2,0.0013325379,0.002665075799,3,0.6666666667,True,False,True
Chicago,159,764,8,S,2,0.001331315301,0.002662630602,3,0.6666666667,True,False,True
Chicago,159,687,2,S,2,0.001330537166,0.002661074332,3,0.6666666667,False,False,False
Chicago,159,145,3,S,2,0.001330467259,0.002660934517,3,0.6666666667,True,False,True
Chicago,159,412,3,S,2,0.001330373409,0.002660746818,3,0.6666666667,True,False,True
Chicago,159,515,8,S,2,0.001329612024,0.002659224048,3,0.6666666667,True,False,True
Chicago,159,48,5,S,2,0.001328522245,0.002657044489,3,0.6666666667,True,False,True
Chicago,159,766,5,S,2,0.001328296196,0.002656592392,3,0.6666666667,True,False,True
Chicago,159,299,6,S,2,0.001328064854,0.002656129708,3,0.6666666667,True,False,True
Chicago,159,470,4,S,2,0.001326748357,0.002653496713,3,0.6666666667,True,False,True
Chicago,159,300,5,S,2,0.001323965838,0.002647931676,3,0.6666666667,False,False,False
Chicago,159,724,3,S,2,0.001323789739,0.002647579478,3,0.6666666667,False,False,False
Chicago,159,639,4,S,2,0.001323494606,0.002646989212,3,0.6666666667,False,False,False
Chicago,159,145,9,S,2,0.001321115658,0.002642231315,3,0.6666666667,True,False,True
Chicago,159,781,8,S,2,0.001319433938,0.002638867875,3,0.6666666667,True,True,True
Chicago,159,145,4,S,2,0.001318060808,0.002636121616,3,0.6666666667,True,False,True
Chicago,159,856,4,S,2,0.001317876908,0.002635753815,3,0.6666666667,False,False,False
Chicago,159,412,5,S,2,0.001317367074,0.002634734148,3,0.6666666667,True,False,True
Chicago,159,102,9,S,2,0.001317067579,0.002634135159,3,0.6666666667,False,False,False
Chicago,159,244,2,S,2,0.001316035441,0.002632070883,3,0.6666666667,True,False,True
Chicago,159,469,6,S,2,0.001315765158,0.002631530316,3,0.6666666667,False,False,False
Chicago,159,856,5,S,2,0.001315129269,0.002630258539,3,0.6666666667,False,False,False
Chicago,159,469,1,S,2,0.001314742272,0.002629484544,3,0.6666666667,False,False,False
Chicago,159,639,6,S,2,0.001313740272,0.002627480544,3,0.6666666667,False,False,False
Chicago,159,48,6,S,2,0.001313551767,0.002627103533,3,0.6666666667,False,False,True
Chicago,159,48,8,S,2,0.001313471545,0.002626943091,3,0.6666666667,False,False,False
Chicago,159,540,3,S,2,0.001312328765,0.00262465753,3,0.6666666667,True,False,True
Chicago,159,470,5,S,2,0.001310839217,0.002621678434,3,0.6666666667,True,False,True
Chicago,159,300,6,S,2,0.00130954535,0.002619090701,3,0.6666666667,False,False,False
Chicago,159,687,3,S,2,0.001309054628,0.002618109257,3,0.6666666667,False,False,False
San Antonio,506,297,2,C,2,0.001308541653,0.002617083306,3,0.6666666667,True,False,False
Chicago,159,244,7,S,2,0.001308319832,0.002616639665,3,0.6666666667,False,False,True
Chicago,159,469,3,S,2,0.001307865336,0.002615730672,3,0.6666666667,False,False,False
Chicago,159,856,6,S,2,0.001307627343,0.002615254685,3,0.6666666667,False,False,False
Chicago,159,487,3,S,2,0.001307369468,0.002614738937,3,0.6666666667,False,False,False
Chicago,159,707,9,S,2,0.001307353666,0.002614707332,3,0.6666666667,True,False,True
Chicago,159,856,8,S,2,0.001307083618,0.002614167236,3,0.6666666667,False,False,False
Chicago,159,856,1,S,2,0.001306555687,0.002613111374,3,0.6666666667,False,False,False
Chicago,159,639,3,S,2,0.001305863696,0.002611727391,3,0.6666666667,False,False,False
Chicago,159,276,9,S,2,0.00130438835,0.0026087767,3,0.6666666667,True,False,True
Chicago,159,347,1,S,2,0.00130422701,0.00260845402,3,0.6666666667,False,False,False
Chicago,159,706,1,S,2,0.001303445725,0.002606891449,3,0.6666666667,False,False,False
Chicago,159,448,1,S,2,0.001303348311,0.002606696622,3,0.6666666667,True,False,True
Chicago,159,470,8,S,2,0.001302965701,0.002605931403,3,0.6666666667,False,False,True
Chicago,159,412,6,S,2,0.001302655695,0.00260531139,3,0.6666666667,True,False,True
Chicago,159,412,8,S,2,0.001302576862,0.002605153725,3,0.6666666667,True,False,True
Chicago,159,434,2,S,2,0.001301562355,0.00260312471,3,0.6666666667,True,False,True
Chicago,159,434,7,S,2,0.001300428345,0.00260085669,3,0.6666666667,False,False,True
Chicago,159,569,1,S,2,0.001299572106,0.002599144212,3,0.6666666667,False,False,False
Chicago,159,856,3,S,2,0.001299350871,0.002598701741,3,0.6666666667,False,False,False
Chicago,159,827,3,S,2,0.001295898368,0.002591796737,3,0.6666666667,False,False,False
Chicago,159,766,9,S,2,0.001295262249,0.002590524497,3,0.6666666667,False,False,False
Chicago,159,244,4,S,2,0.001289195262,0.002578390524,3,0.6666666667,True,False,True
Chicago,159,244,3,S,2,0.001287073392,0.002574146784,3,0.6666666667,True,False,True
Chicago,159,412,9,S,2,0.001283849098,0.002567698196,3,0.6666666667,True,False,True
Chicago,159,252,1,S,2,0.001281560004,0.002563120009,3,0.6666666667,False,False,False
Chicago,159,466,2,S,2,0.001280879751,0.002561759502,3,0.6666666667,True,False,True
Chicago,159,466,7,S,2,0.001279698179,0.002559396358,3,0.6666666667,True,False,True
Chicago,159,466,5,S,2,0.001276902799,0.002553805598,3,0.6666666667,True,False,True
Chicago,159,364,8,S,2,0.001276439203,0.002552878405,3,0.6666666667,False,False,False
Chicago,159,244,5,S,2,0.001274323163,0.002548646327,3,0.6666666667,True,False,True
Austin,491,184,1,C,2,0.001272487855,0.00254497571,3,0.6666666667,False,False,False
Philadelphia,656,520,10,S,2,0.001272135668,0.002544271337,3,0.6666666667,False,False,False
Chicago,159,516,9,C,2,0.001269891875,0.002539783751,3,0.6666666667,True,False,False
Chicago,159,48,1,S,2,0.001268413439,0.002536826878,3,0.6666666667,True,False,True
Chicago,159,827,6,S,2,0.001268081153,0.002536162306,3,0.6666666667,False,False,False
Chicago,159,827,8,S,2,0.001268002037,0.002536004074,3,0.6666666667,False,False,False
Chicago,159,300,1,S,2,0.00126606533,0.002532130659,3,0.6666666667,False,False,False
San Antonio,506,136,2,C,2,0.001265661731,0.002531323462,3,0.6666666667,False,False,False
Chicago,159,652,2,S,2,0.001264564114,0.002529128228,3,0.6666666667,True,False,True
Chicago,159,652,7,S,2,0.001263416716,0.002526833431,3,0.6666666667,False,False,False
Chicago,159,759,6,S,2,0.001262921659,0.002525843318,3,0.6666666667,False,False,False
Chicago,159,250,6,S,2,0.00126113717,0.002522274339,3,0.6666666667,False,False,False
Chicago,159,652,5,S,2,0.001260702185,0.002521404369,3,0.6666666667,False,False,True
Chicago,159,244,6,S,2,0.001259901464,0.002519802929,3,0.6666666667,True,False,True
Chicago,159,244,8,S,2,0.001259824184,0.002519648367,3,0.6666666667,False,False,False
Chicago,159,759,1,S,2,0.001259747278,0.002519494555,3,0.6666666667,False,False,False
Chicago,159,250,3,S,2,0.00125892435,0.0025178487,3,0.6666666667,False,False,False
Chicago,159,116,3,S,2,0.001258619447,0.002517238894,3,0.6666666667,False,False,False
Chicago,159,412,1,S,2,0.00125829859,0.00251659718,3,0.6666666667,True,False,True
Chicago,159,165,9,S,2,0.00125487381,0.002509747619,3,0.6666666667,False,False,False
Chicago,159,652,6,S,2,0.001254155624,0.002508311248,3,0.6666666667,False,False,True
Chicago,159,116,6,S,2,0.001254107616,0.002508215232,3,0.6666666667,False,False,False
Chicago,159,652,1,S,2,0.001251032038,0.002502064076,3,0.6666666667,True,False,True
Chicago,159,652,3,S,2,0.00124417655,0.0024883531,3,0.6666666667,False,False,True
Chicago,159,786,4,S,2,0.001243145468,0.002486290936,3,0.6666666667,False,False,False
Chicago,159,786,3,S,2,0.001241161279,0.002482322557,3,0.6666666667,False,False,False
Chicago,159,299,8,S,2,0.001237011055,0.00247402211,3,0.6666666667,True,False,True
Chicago,159,596,1,S,2,0.001235205256,0.002470410512,3,0.6666666667,False,False,False
Chicago,159,364,1,S,2,0.001234634574,0.002469269149,3,0.6666666667,False,False,True
Chicago,159,540,1,S,2,0.001234186655,0.002468373311,3,0.6666666667,True,False,True
Chicago,159,742,1,S,2,0.001233244687,0.002466489373,3,0.6666666667,False,False,False
Chicago,159,683,6,S,2,0.001233163912,0.002466327824,3,0.6666666667,False,False,False
Chicago,159,652,4,S,2,0.001232488136,0.002464976272,3,0.6666666667,False,False,True
Chicago,159,683,1,S,2,0.001230032149,0.002460064299,3,0.6666666667,False,False,False
Chicago,159,786,5,S,2,0.001229238367,0.002458476735,3,0.6666666667,False,False,False
Chicago,159,827,1,S,2,0.001223564813,0.002447129627,3,0.6666666667,False,False,False
Chicago,159,506,1,S,2,0.001223423493,0.002446846986,3,0.6666666667,True,False,True
Chicago,159,652,9,S,2,0.00122112159,0.00244224318,3,0.6666666667,False,False,False
Chicago,159,142,10,S,2,0.001218250884,0.002436501769,3,0.6666666667,True,False,True
Chicago,159,244,1,S,2,0.001216417791,0.002432835581,3,0.6666666667,True,False,True
Chicago,159,786,6,S,2,0.001215752441,0.002431504883,3,0.6666666667,False,False,False
Chicago,159,786,8,S,2,0.001215680175,0.00243136035,3,0.6666666667,False,False,False
Chicago,159,381,1,S,2,0.001192677309,0.002385354619,3,0.6666666667,False,False,False
San Antonio,506,215,2,C,2,0.001191769634,0.002383539268,3,0.6666666667,True,False,True
Chicago,159,786,1,S,2,0.001175090269,0.002350180537,3,0.6666666667,False,False,False
San Antonio,506,82,2,C,2,0.001174869812,0.002349739624,3,0.6666666667,True,False,True
Chicago,159,286,9,S,2,0.001174105298,0.002348210597,3,0.6666666667,False,False,False
Chicago,159,654,5,S,2,0.001171875315,0.00234375063,3,0.6666666667,False,False,False
Philadelphia,656,400,10,S,2,0.001165921561,0.002331843122,3,0.6666666667,True,False,False
Chicago,159,654,6,S,2,0.001158083762,0.002316167524,3,0.6666666667,False,False,False
Chicago,159,264,1,S,2,0.001143180148,0.002286360297,3,0.6666666667,False,False,False
Chicago,159,654,1,S,2,0.001133714454,0.002267428908,3,0.6666666667,False,False,False
San Antonio,506,245,2,C,2,0.001130469025,0.002260938049,3,0.6666666667,False,False,False
Austin,491,144,4,C,2,0.001066344952,0.002132689905,3,0.6666666667,True,True,False
Austin,491,167,4,C,2,0.001055427666,0.002110855332,3,0.6666666667,True,False,False
Austin,491,16,4,C,2,0.001051314234,0.002102628467,3,0.6666666667,True,True,False
Austin,491,165,4,C,2,0.001026302708,0.002052605415,3,0.6666666667,True,True,False
Austin,491,80,8,S,2,0.0009986163337,0.001997232667,3,0.6666666667,True,True,True
Austin,491,80,9,S,2,0.0009926099564,0.001985219913,3,0.6666666667,True,False,True
Philadelphia,656,505,11,C,2,0.0009777882405,0.001955576481,3,0.6666666667,True,False,False
Austin,491,80,3,S,2,0.0009676979964,0.001935395993,3,0.6666666667,True,True,True
Philadelphia,656,493,10,C,2,0.0009581754384,0.001916350877,3,0.6666666667,True,True,False
Austin,491,80,4,S,2,0.0009530583609,0.001906116722,3,0.6666666667,True,True,True
Austin,491,14,3,S,2,0.0009315758825,0.001863151765,3,0.6666666667,True,False,True
Austin,491,118,8,S,2,0.0009303378065,0.001860675613,3,0.6666666667,True,False,True
Austin,491,159,10,S,2,0.0009211926817,0.001842385363,3,0.6666666667,True,False,True
Austin,491,125,3,S,2,0.0009208019615,0.001841603923,3,0.6666666667,True,False,True
Austin,491,184,1,S,2,0.0009206651005,0.001841330201,3,0.6666666667,True,False,True
Austin,491,118,9,S,2,0.0009048676108,0.001809735222,3,0.6666666667,False,False,True
Austin,491,97,2,S,2,0.0009040277515,0.001808055503,3,0.6666666667,True,False,True
Austin,491,118,10,S,2,0.0009031971072,0.001806394214,3,0.6666666667,False,False,False
Austin,491,163,4,S,2,0.0009027328679,0.001805465736,3,0.6666666667,False,False,False
Austin,491,125,2,S,2,0.0009013986143,0.001802797229,3,0.6666666667,True,False,True
Austin,491,118,3,S,2,0.0008991063004,0.001798212601,3,0.6666666667,True,False,True
Austin,491,163,1,S,2,0.0008988539929,0.001797707986,3,0.6666666667,False,False,False
Austin,491,125,1,S,2,0.0008948448064,0.001789689613,3,0.6666666667,True,False,True
Austin,491,14,4,S,2,0.0008919089671,0.001783817934,3,0.6666666667,True,False,True
Austin,491,59,3,S,2,0.0008894272621,0.001778854524,3,0.6666666667,True,False,True
Austin,491,184,3,S,2,0.0008882004459,0.001776400892,3,0.6666666667,True,False,True
Austin,491,59,5,S,2,0.0008776226918,0.001755245384,3,0.6666666667,True,False,True
Austin,491,59,9,S,2,0.0008767130027,0.001753426005,3,0.6666666667,False,False,True
Austin,491,125,5,S,2,0.0008761727691,0.001752345538,3,0.6666666667,True,False,True
Austin,491,118,1,S,2,0.0008733221111,0.001746644222,3,0.6666666667,True,False,True
San Antonio,506,215,1,S,2,0.0008718292159,0.001743658432,3,0.6666666667,True,False,True
Austin,491,42,2,S,2,0.0008693528064,0.001738705613,3,0.6666666667,False,False,True
Austin,491,59,4,S,2,0.0008504171361,0.001700834272,3,0.6666666667,True,False,True
Philadelphia,656,505,11,S,2,0.000840957067,0.001681914134,3,0.6666666667,False,False,False
Austin,491,23,1,S,2,0.0008365467853,0.001673093571,3,0.6666666667,False,False,False
Austin,491,23,3,S,2,0.000820818086,0.001641636172,3,0.6666666667,False,False,False
San Antonio,506,176,1,S,2,0.0008195859784,0.001639171957,3,0.6666666667,False,False,False
Austin,491,163,5,S,2,0.0008193530135,0.001638706027,3,0.6666666667,False,False,False
Austin,491,167,5,C,2,0.0008188536409,0.001637707282,3,0.6666666667,True,False,False
Austin,491,23,4,S,2,0.0008064522557,0.001612904511,3,0.6666666667,False,False,False
Austin,491,98,1,S,2,0.000794782486,0.001589564972,3,0.6666666667,True,False,True
Austin,491,118,5,S,2,0.0007915864328,0.001583172866,3,0.6666666667,True,False,True
Austin,491,23,2,S,2,0.0007900935504,0.001580187101,3,0.6666666667,False,False,False
San Antonio,506,297,1,S,2,0.0007853787391,0.001570757478,3,0.6666666667,False,False,False
San Antonio,506,212,1,S,2,0.0007842525432,0.001568505086,3,0.6666666667,False,False,False
Austin,491,144,7,C,2,0.0007643838071,0.001528767614,3,0.6666666667,True,False,False
Philadelphia,656,113,10,C,2,0.0007564065098,0.00151281302,3,0.6666666667,True,False,False
Philadelphia,656,489,10,C,2,0.0007497428852,0.00149948577,3,0.6666666667,True,False,False
Austin,491,16,5,C,2,0.0007462707093,0.001492541419,3,0.6666666667,True,True,False
Philadelphia,656,301,10,C,2,0.000682973185,0.00136594637,3,0.6666666667,False,False,False
Philadelphia,656,426,10,C,2,0.0006491671994,0.001298334399,3,0.6666666667,False,False,False
Austin,491,59,6,S,2,0.0006406206986,0.001281241397,3,0.6666666667,True,False,True
Chicago,159,63,1,S,2,0.0006275162051,0.00125503241,3,0.6666666667,True,False,True
Austin,491,167,7,C,2,0.0006030838281,0.001206167656,3,0.6666666667,False,False,False
Austin,491,80,6,S,2,0.0005820788579,0.001164157716,3,0.6666666667,True,True,True
San Antonio,506,42,2,S,2,0.0005818895069,0.001163779014,3,0.6666666667,True,False,True
San Antonio,506,62,1,S,2,0.0005286375644,0.001057275129,3,0.6666666667,False,False,False
San Antonio,506,243,3,S,2,0.0005233219444,0.001046643889,3,0.6666666667,False,False,True
Austin,491,3,6,C,2,0.0004978948761,0.0009957897522,3,0.6666666667,True,True,False
Austin,491,118,6,S,2,0.000491536371,0.000983072742,3,0.6666666667,True,False,True
Austin,491,128,6,C,2,0.0004894184979,0.0009788369959,3,0.6666666667,True,True,False
San Antonio,506,62,3,S,2,0.0004789723465,0.000957944693,3,0.6666666667,False,False,False
Austin,491,80,7,S,2,0.0004130201258,0.0008260402517,3,0.6666666667,True,True,False
San Antonio,506,176,3,S,2,0.0003886266292,0.0007772532585,3,0.6666666667,True,False,False
Austin,491,118,7,S,2,0.0003804312225,0.0007608624451,3,0.6666666667,True,False,False
Austin,491,98,7,S,2,0.0003637884094,0.0007275768188,3,0.6666666667,True,False,False
Austin,491,163,7,S,2,0.0003634882909,0.0007269765817,3,0.6666666667,False,False,False
San Antonio,506,6,3,S,2,0.0003625990067,0.0007251980134,3,0.6666666667,True,False,False
San Antonio,506,297,3,S,2,0.0003126793069,0.0006253586139,3,0.6666666667,False,False,False
San Antonio,506,57,3,S,2,0.0002980011807,0.0005960023614,3,0.6666666667,True,False,False
San Antonio,506,76,0,C,2,0.0002104557123,0.0004209114247,3,0.6666666667,False,False,False
San Antonio,506,57,4,C,2,0.0002030417728,0.0004060835456,3,0.6666666667,True,True,False
San Antonio,506,82,4,C,2,0.0001878032711,0.0003756065422,3,0.6666666667,True,False,False
San Antonio,506,170,3,C,2,0.0001815712996,0.0003631425992,3,0.6666666667,True,False,False
San Antonio,506,98,3,C,2,0.0001789868741,0.0003579737481,3,0.6666666667,True,False,False
San Antonio,506,219,4,S,2,0.0001781851532,0.0003563703063,3,0.6666666667,True,False,False
San Antonio,506,42,4,S,2,0.0001780906271,0.0003561812542,3,0.6666666667,True,False,False
San Antonio,506,51,3,C,2,0.0001605434751,0.0003210869503,3,0.6666666667,True,False,False
San Antonio,506,76,3,C,2,0.0001590599758,0.0003181199515,3,0.6666666667,True,False,False
San Antonio,506,239,3,C,2,0.0001527808196,0.0003055616393,3,0.6666666667,True,False,False
San Antonio,506,165,3,C,2,0.0001517798135,0.0003035596271,3,0.6666666667,True,False,False
San Antonio,506,213,3,C,2,0.0001516503411,0.0003033006822,3,0.6666666667,True,False,False
San Antonio,506,215,5,S,2,0.0001480161421,0.0002960322842,3,0.6666666667,True,False,False
San Antonio,506,171,3,C,2,0.0001462312591,0.0002924625182,3,0.6666666667,True,False,False
San Antonio,506,15,3,C,2,0.000139334873,0.0002786697459,3,0.6666666667,True,False,False
San Antonio,506,215,5,C,2,0.0001330878325,0.0002661756651,3,0.6666666667,True,False,False
San Antonio,506,230,3,C,2,0.0001315479754,0.0002630959508,3,0.6666666667,True,False,False
San Antonio,506,212,6,S,2,0.0001222545109,0.0002445090219,3,0.6666666667,True,False,False
San Antonio,506,215,6,S,2,0.0001202129045,0.000240425809,3,0.6666666667,True,False,False
San Antonio,506,171,4,C,2,0.0001046009407,0.0002092018815,3,0.6666666667,True,False,False
San Antonio,506,15,4,C,2,9.944249057e-05,0.0001988849811,3,0.6666666667,True,False,False
San Antonio,506,176,7,S,2,9.931672437e-05,0.0001986334487,3,0.6666666667,False,False,False
San Antonio,506,230,4,C,2,9.351242451e-05,0.000187024849,3,0.6666666667,True,False,False
San Antonio,506,219,6,S,2,9.074273978e-05,0.0001814854796,3,0.6666666667,True,False,False
San Antonio,506,42,6,S,2,8.760158448e-05,0.000175203169,3,0.6666666667,True,False,False
San Antonio,506,297,7,S,2,8.687120368e-05,0.0001737424074,3,0.6666666667,False,False,False
San Antonio,506,6,7,S,2,7.92922849e-05,0.0001585845698,3,0.6666666667,True,False,False
San Antonio,506,167,7,S,2,7.464671488e-05,0.0001492934298,3,0.6666666667,False,False,False
San Antonio,506,76,5,C,2,7.399598794e-05,0.0001479919759,3,0.6666666667,True,False,False
San Antonio,506,243,7,S,2,7.39072826e-05,0.0001478145652,3,0.6666666667,False,False,False
