model_id,heldout_city,feature,standardized_coef
O1_scalar_od_graph,Philadelphia,weighted_h_total,-0.21822302737835386
O1_scalar_od_graph,Philadelphia,origin_exposure_rank,-0.03856862195112527
O1_scalar_od_graph,Philadelphia,destination_importance_rank,-0.49267743769341915
O1_scalar_od_graph,Philadelphia,log_law_exposure,1.0067560320432878
O1_scalar_od_graph,Philadelphia,out_degree_rank,-0.007197111649323647
O1_scalar_od_graph,Philadelphia,in_degree_rank,-0.02071843326924992
O1_scalar_od_graph,Philadelphia,od_scarcity,0.007197111032430425
O1_scalar_od_graph,Philadelphia,structure_only_score,-0.01702604262463511
O1_scalar_od_graph,San Antonio,local_remaining_rank,0.5517028561225501
O1_scalar_od_graph,San Antonio,access_remaining_rank,0.011626213941439778
O1_scalar_od_graph,San Antonio,passive_b_rank,-0.02625785466212181
O1_scalar_od_graph,San Antonio,passive_ell_rank,-0.021481621173192127
O1_scalar_od_graph,San Antonio,b0_rank,0.0742302754583203
O1_scalar_od_graph,San Antonio,h_total_rank,-0.11394315455788019
O1_scalar_od_graph,San Antonio,local_need_rank,-0.3760850364415448
O1_scalar_od_graph,San Antonio,time_remaining_frac,0.033807873444419344
O1_scalar_od_graph,San Antonio,log_active_weighted_horizon,0.28669584671186105
O1_scalar_od_graph,San Antonio,active_future_loss_share,0.09837101207170731
O1_scalar_od_graph,San Antonio,delay_feasible,0.37472450706877813
O1_scalar_od_graph,San Antonio,delay_fraction,0.09398263252171787
O1_scalar_od_graph,San Antonio,log_eta_per_cost,1.096312640265222
O1_scalar_od_graph,San Antonio,eta_per_cost_rank,-0.7823471153272243
O1_scalar_od_graph,San Antonio,intervention_R,0.3577812255328641
O1_scalar_od_graph,San Antonio,intervention_C,0.14651998519581996
O1_scalar_od_graph,San Antonio,intervention_S,-0.4450173964124101
O1_scalar_od_graph,San Antonio,budget_fraction_of_baseline,0.2553952781939912
O1_scalar_od_graph,San Antonio,log_event_total_precip,0.04866898136236377
O1_scalar_od_graph,San Antonio,log_event_peak_precip,0.01719045822726038
O1_scalar_od_graph,San Antonio,event_peak_positive_abnormal_deficit,-0.34808960537235284
O1_scalar_od_graph,San Antonio,weighted_b0,-0.31101786487704086
O1_scalar_od_graph,San Antonio,weighted_h_total,-0.2224197246660795
O1_scalar_od_graph,San Antonio,origin_exposure_rank,-0.046740776860934766
O1_scalar_od_graph,San Antonio,destination_importance_rank,-0.9956703687641321
O1_scalar_od_graph,San Antonio,log_law_exposure,0.8741574990767874
O1_scalar_od_graph,San Antonio,out_degree_rank,0.017327680326682943
O1_scalar_od_graph,San Antonio,in_degree_rank,-0.025711229395802993
O1_scalar_od_graph,San Antonio,od_scarcity,-0.01732771157076832
O1_scalar_od_graph,San Antonio,structure_only_score,0.0019207870287661427
O2_message_only_od,Austin,local_remaining_rank,2.8755408604248087
O2_message_only_od,Austin,access_remaining_rank,-0.2979287984719732
O2_message_only_od,Austin,passive_b_rank,-0.0828647690292722
O2_message_only_od,Austin,passive_ell_rank,-0.011462722159634429
O2_message_only_od,Austin,b0_rank,0.1237769145474763
O2_message_only_od,Austin,h_total_rank,-0.11038216990266328
O2_message_only_od,Austin,local_need_rank,-0.31045815330190946
O2_message_only_od,Austin,time_remaining_frac,0.036087789053349306
O2_message_only_od,Austin,log_active_weighted_horizon,0.26770230185308846
O2_message_only_od,Austin,active_future_loss_share,0.1113016855206014
O2_message_only_od,Austin,delay_feasible,0.3754381029871598
O2_message_only_od,Austin,delay_fraction,1.4904743449778828
O2_message_only_od,Austin,log_eta_per_cost,9.919260173177825
O2_message_only_od,Austin,eta_per_cost_rank,1.493490489137078
O2_message_only_od,Austin,intervention_R,4.847960670116594
O2_message_only_od,Austin,intervention_C,1.6187551577161596
O2_message_only_od,Austin,intervention_S,-5.615376407512978
O2_message_only_od,Austin,budget_fraction_of_baseline,0.19122113834777543
O2_message_only_od,Austin,log_event_total_precip,-0.00745312771290102
O2_message_only_od,Austin,log_event_peak_precip,0.045790320883318074
O2_message_only_od,Austin,event_peak_positive_abnormal_deficit,-0.3848770181454538
O2_message_only_od,Austin,weighted_b0,0.2433895814562704
O2_message_only_od,Austin,weighted_h_total,-0.18784632388039554
O2_message_only_od,Austin,mp_out_b0_rank,0.06984264918221114
O2_message_only_od,Austin,mp_out_h_total_rank,-0.10407219053398292
O2_message_only_od,Austin,mp_out_need_rank,-0.026082836327024933
O2_message_only_od,Austin,mp_out_destination_importance_rank,0.3083431622418341
O2_message_only_od,Austin,mp_in_origin_loss_rank,-0.03442269517863426
O2_message_only_od,Austin,mp_in_origin_h_rank,0.05550103463437043
O2_message_only_od,Austin,mp_twohop_destination_importance_rank,-1.244975181774882
O2_message_only_od,Austin,mp_twohop_origin_exposure_rank,0.07335147515675992
O2_message_only_od,Austin,log_mp_out_b0,-1.8880698393655448
O2_message_only_od,Austin,log_mp_in_origin_loss,1.3090380560832318
