city,event_id,event_start,event_total_precip,event_peak_precip,event_peak_positive_abnormal_deficit,footprint_available,n_units,n_footprint_zones,footprint_signal_total,footprint_zone_hhi,footprint_effective_zone_count,footprint_gini,footprint_top_1pct_zone_share,footprint_top_5pct_zone_share,footprint_top_10pct_zone_share,template_top_5pct_captures_footprint_share,footprint_top_5pct_template_mass,footprint_template_cosine,footprint_template_spearman,footprint_template_pearson,top10_footprint_template_jaccard,top20_footprint_template_jaccard,top5pct_footprint_template_jaccard,mean_mapping_distance_km,max_mapping_distance_km
Philadelphia,653,2023-07-19 11:00:00,0.005905515,0.005905515,0.0030212971375832,True,642,612,1086.4007551415602,0.0160194088866105,62.42427589421417,0.7706414546974847,0.24380107644343854,0.6175625849945683,0.7044930772262741,0.032713453529625444,0.050523705259799226,0.31034569684015895,0.02966568995641608,-0.012767291286382413,0.0,0.0,0.0,0.8557354985722463,9.885441329020841
Philadelphia,654,2023-07-20 18:00:00,0.12992133,0.12992133,0.0143666191196112,True,642,610,1080.3471961267992,0.017749537416684846,56.3394964344245,0.7957232347707079,0.2749661355963951,0.6423154124942465,0.7312927732695708,0.030022723595253927,0.050737461096252434,0.29391493303003297,0.007191729169212461,-0.026639227629291478,0.0,0.0,0.0,0.8503500976452377,10.056509435492497
Philadelphia,655,2023-07-21 04:00:00,0.2736221949999999,0.11417329,0.0143666191196112,True,642,612,1646.3403881966692,0.01533119569442124,65.22648460901735,0.7763942665543988,0.24307949864507172,0.6057039586465355,0.7125128374771221,0.037915505422990506,0.05083828180560493,0.3169806698625774,0.020377447518786198,-0.017150870838082324,0.0,0.0,0.015384615384615385,0.8578720779339633,10.091836917324136
Philadelphia,656,2023-07-25 15:00:00,0.5000002699999999,0.2145670449999999,0.0288193833088596,True,642,609,1666.098080491293,0.016306937044688236,61.323594814866624,0.792777499362872,0.25097518694114984,0.6032667901179877,0.7210688591416502,0.03619660845197526,0.05050304931656931,0.30725994050927,0.040454733546438144,-0.018025803850870457,0.0,0.0,0.0,0.8558209082921984,9.681083222756598
Philadelphia,657,2023-07-28 22:00:00,0.261811165,0.159448905,0.0150781675789114,True,642,610,1170.7570783218034,0.01439841679865646,69.45208032131086,0.7680423496341611,0.23713656873272787,0.5957238827845137,0.6965114839482266,0.03335173893330605,0.05054636668863141,0.3270829669216374,0.035309851400411596,-0.017829340868517635,0.0,0.0,0.0,0.8441902507589335,9.684833074929745
Philadelphia,658,2023-07-29 09:00:00,0.01574804,0.01574804,0.0087923469497218,True,642,610,927.1310538859082,0.015942588813624817,62.72507004291438,0.7790514797677228,0.25066047376255307,0.6227602499253485,0.7219222567475286,0.025312649133029774,0.05054636668863141,0.30996158130808776,0.0011324593553457092,-0.030860733731914884,0.0,0.0,0.0,0.8462528421345566,9.698033743971742
Philadelphia,659,2023-07-29 19:00:00,0.12598432,0.080708705,0.0087923469497218,True,642,608,839.2110785522818,0.015217175481976777,65.71521772778398,0.7713194294283914,0.23967859017184984,0.6091577746840081,0.7090807914947833,0.02906841207919352,0.0505865676772011,0.31798019926097154,0.031918808688749675,-0.02019698872482952,0.0,0.0,0.0,0.8402330111792439,9.798294310503318
San Antonio,491,2024-07-06 20:00:00,0.6548559966666665,0.5065619533333333,0.0163679063769318,True,304,302,688.0366243369529,0.01195567930560665,83.64225690890247,0.5736763308282979,0.15744332835896416,0.34093271746888154,0.46463901679476977,0.051414913424700705,0.05130086291907099,0.5201855172160391,0.1553552220840805,-0.045072721786934104,0.0,0.0,0.0,1.0272381399519888,8.777196799710525
San Antonio,492,2024-07-09 16:00:00,0.1666667566666666,0.15354339,0.0267991139265234,True,304,302,567.3060989460496,0.012296920905529118,81.32117037122404,0.5688594414393251,0.15979426808108554,0.3435192830004642,0.4555972133954586,0.06346750123496164,0.051902745984886665,0.5152685321401353,0.14328224904559417,-0.007553270960741436,0.0,0.08108108108108109,0.03225806451612903,1.0422457929451268,8.235984062625953
San Antonio,493,2024-07-10 17:00:00,0.0669291699999998,0.0367454266666666,0.0160701046007444,True,304,302,657.1158587605908,0.011299356053462292,88.5006185545932,0.5765194379234506,0.14433447244209732,0.3311963803418129,0.4515851456533786,0.04763457298243559,0.05143494649675853,0.5355292008773385,0.13997024363464694,-0.039760931332906826,0.0,0.02564102564102564,0.0,1.0503723813838644,8.883120674324122
San Antonio,494,2024-07-12 13:00:00,0.0301837433333332,0.0170603766666666,0.0198623326420297,True,304,301,762.5570121821156,0.01261860635381829,79.2480541797239,0.6071283790631221,0.1412667265938852,0.3764545236734612,0.5052113589197461,0.06790980193249967,0.052392969656504515,0.5117646138131766,0.15800500517048624,0.04078063315387216,0.0,0.05263157894736842,0.03225806451612903,1.0518611594047218,9.782411062934335
San Antonio,495,2024-07-13 13:00:00,0.1443570333333333,0.1404200233333333,0.0094286453763811,True,304,302,574.2379197747214,0.0104480136788233,95.71197270030989,0.5402577547089507,0.1280573278205582,0.3229781727072239,0.44232726329504124,0.0577912771764105,0.05170233413533335,0.5593057091563622,0.12589187139518085,-0.0036100511830037567,0.0,0.05263157894736842,0.03225806451612903,1.044690001456476,8.87228374394712
San Antonio,496,2024-07-18 12:00:00,0.0236220599999999,0.0131233666666666,0.0252763158403167,True,304,302,702.9040569805513,0.014389945282162687,69.4929675125011,0.601142658383157,0.17796735973863206,0.36214584757337753,0.4856266326463122,0.05200269358026461,0.051245646630172836,0.47653035812167344,0.1807736035646141,-0.0036654135209966588,0.0,0.05263157894736842,0.03225806451612903,1.0655300701928434,9.31748561752761
San Antonio,497,2024-07-19 12:00:00,0.4540684866666665,0.2204725599999999,0.0160343631500086,True,304,302,661.7508885976551,0.013608310699071917,73.48450679247055,0.5957057140421198,0.15162982852820434,0.36460385816088364,0.47963184696107053,0.07078993776176087,0.052720159136105046,0.49442923716280623,0.22084399969716248,0.06368462452312311,0.0,0.08108108108108109,0.03225806451612903,1.0297988418461435,8.670246092019031
San Antonio,498,2024-07-21 19:00:00,0.0879265566666666,0.04724412,0.0119318640061491,True,304,302,626.0305453761148,0.011024552064541098,90.7066331716422,0.5681191887869235,0.13108231794621755,0.34478045353312226,0.4626686148749282,0.05873460365704914,0.051132305791157184,0.5462791501086969,0.19119270957302725,0.025111364634834404,0.0,0.02564102564102564,0.0,1.0308425552281757,8.57352483920801
San Antonio,499,2024-07-22 20:00:00,0.1902888166666665,0.1837271333333333,0.0060825252092229,True,304,302,528.0953367090226,0.014022496230509423,71.31397887804395,0.6083230614554691,0.16611863454938414,0.3874615247801946,0.5038372209931244,0.06354092374187606,0.05237566951323716,0.48499047684995955,0.1733653727356912,0.030691998410104233,0.0,0.05263157894736842,0.03225806451612903,1.0656321448362205,10.93807295355818
San Antonio,500,2024-07-23 00:00:00,0.0170603766666666,0.0104986933333333,0.0397023364821037,True,304,302,813.9082617785043,0.011930183467642795,83.82100767454361,0.5728681183175834,0.14575078670838265,0.35082064627797976,0.4643911876684399,0.06291286201161081,0.05140964571923562,0.5254398143023243,0.21179258021516836,0.02852689545262039,0.0,0.08108108108108109,0.0,1.0591154712499633,10.94963190775925
San Antonio,501,2024-07-23 03:00:00,0.0065616833333333,0.0065616833333333,0.0397023364821037,True,304,302,756.0595089166735,0.01238298255162982,80.75598877980994,0.5703916976459904,0.15539267715839739,0.35360460551038553,0.46516197708085805,0.06173703420826371,0.05140964571923562,0.5146145246722144,0.20616977402098355,0.010226998875685274,0.0,0.05263157894736842,0.0,1.0657653358552874,10.452812784234341
San Antonio,502,2024-07-23 11:00:00,0.4435697933333332,0.3162731366666667,0.0397023364821037,True,304,302,815.6980030619275,0.012790129337985325,78.18529223391872,0.5764814342877871,0.1559127617634224,0.35329488464247316,0.462006216051784,0.0661610104611267,0.05181042881295519,0.5063351155343151,0.19890933192976862,0.009659740439729522,0.0,0.05263157894736842,0.03225806451612903,1.0563290595770576,9.026140762875883
San Antonio,503,2024-07-24 09:00:00,0.00393701,0.00393701,0.0144893875091575,True,304,302,584.2741769729978,0.016443844615196233,60.81302903311742,0.608209064340073,0.18779998541771428,0.3762611577454763,0.5012293808299044,0.06909659695797632,0.05191750018316338,0.446181403946962,0.14466232248933553,0.0026533374754511055,0.0,0.05263157894736842,0.03225806451612903,1.068068919830531,9.02948674877762
