city,event_id,event_start,baseline_objective,recoverable_fraction,event_peak_positive_abnormal_deficit,event_total_precip,weighted_b0,weighted_h_total,budget_fraction_of_baseline,heuristic,heuristic_label,heuristic_interpretation,candidate_action_count,target_top5_count,heuristic_top5_count,total_value,oracle_top5_value,heuristic_top5_value,top5_relative_to_oracle,top5_share_of_total_value,oracle_top5_share_of_total_value,false_positive_count,false_positive_share,zero_value_count,zero_value_share,target_top5_hit_count,target_top5_precision,target_top5_recall,target_top5_missed_by_top20_count,target_top5_missed_by_top20_share
Houston,61,2019-04-24 21:00:00,0.3590268447,0.1188566112,0.03057047768,0.01181103,0.03001035936,0.04476412771,17.96626291,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,13.64904529,1.68522567,0.7750740224,0.4599229862,0.05678595139,0.1234683916,52,0.8666666667,2,0.03333333333,0,0,0,46,0.7666666667
Houston,61,2019-04-24 21:00:00,0.3590268447,0.1188566112,0.03057047768,0.01181103,0.03001035936,0.04476412771,17.96626291,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,13.64904529,1.68522567,1.68522567,1,0.1234683916,0.1234683916,0,0,0,0,60,1,1,0,0
Houston,62,2019-04-30 03:00:00,0.4064162998,0.1178913158,0.03738240115,0.01181103,0.01541931615,0.06582535729,17.24467485,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,12.02888271,1.488722906,1.230154828,0.8263155104,0.1022667572,0.1237623594,12,0.2,1,0.01666666667,37,0.6166666667,0.6166666667,10,0.1666666667
Houston,62,2019-04-30 03:00:00,0.4064162998,0.1178913158,0.03738240115,0.01181103,0.01541931615,0.06582535729,17.24467485,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,12.02888271,1.488722906,1.359665497,0.9133099864,0.1130333988,0.1237623594,3,0.05,0,0,37,0.6166666667,0.6166666667,0,0
Houston,62,2019-04-30 03:00:00,0.4064162998,0.1178913158,0.03738240115,0.01181103,0.01541931615,0.06582535729,17.24467485,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,12.02888271,1.488722906,0.667223676,0.448185269,0.05546846635,0.1237623594,52,0.8666666667,0,0,0,0,0,46,0.7666666667
Houston,62,2019-04-30 03:00:00,0.4064162998,0.1178913158,0.03738240115,0.01181103,0.01541931615,0.06582535729,17.24467485,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,12.02888271,1.488722906,1.488722906,1,0.1237623594,0.1237623594,0,0,0,0,60,1,1,0,0
New York,98,2019-06-02 18:00:00,0.01550511148,0.2564749584,0.01284042645,0.12598432,0,0.008420679196,231.9306763,deficit_only,Highest remaining deficit,large local/access remaining loss only,2833,142,142,167.6548909,19.25515949,15.99036436,0.8304456981,0.09537666498,0.1148499718,27,0.1901408451,0,0,68,0.4788732394,0.4788732394,37,0.2605633803
New York,98,2019-06-02 18:00:00,0.01550511148,0.2564749584,0.01284042645,0.12598432,0,0.008420679196,231.9306763,exposure_only,Highest OD exposure,large demand exposure only,2833,142,142,167.6548909,19.25515949,17.38590645,0.9029219655,0.1037005622,0.1148499718,16,0.1126760563,0,0,87,0.6126760563,0.6126760563,0,0
New York,98,2019-06-02 18:00:00,0.01550511148,0.2564749584,0.01284042645,0.12598432,0,0.008420679196,231.9306763,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2833,142,142,167.6548909,19.25515949,9.269621418,0.4814097449,0.05528989561,0.1148499718,112,0.7887323944,1,0.007042253521,5,0.03521126761,0.03521126761,122,0.8591549296
New York,98,2019-06-02 18:00:00,0.01550511148,0.2564749584,0.01284042645,0.12598432,0,0.008420679196,231.9306763,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2833,142,142,167.6548909,19.25515949,19.25515949,1,0.1148499718,0.1148499718,0,0,0,0,142,1,1,0,0
New York,99,2019-06-02 22:00:00,0.07896785276,0.1476755773,0.01581179532,0.37401595,0,0.01974422617,106.7765177,deficit_only,Highest remaining deficit,large local/access remaining loss only,3324,167,167,51.99770592,5.717870962,5.073400184,0.8872883311,0.09756969262,0.1099639082,29,0.1736526946,0,0,103,0.6167664671,0.6167664671,27,0.1616766467
New York,99,2019-06-02 22:00:00,0.07896785276,0.1476755773,0.01581179532,0.37401595,0,0.01974422617,106.7765177,exposure_only,Highest OD exposure,large demand exposure only,3324,167,167,51.99770592,5.717870962,5.125291396,0.8963635993,0.09856764458,0.1099639082,23,0.1377245509,0,0,101,0.6047904192,0.6047904192,0,0
New York,99,2019-06-02 22:00:00,0.07896785276,0.1476755773,0.01581179532,0.37401595,0,0.01974422617,106.7765177,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,3324,167,167,51.99770592,5.717870962,2.828933758,0.4947529906,0.05440497246,0.1099639082,127,0.7604790419,0,0,1,0.005988023952,0.005988023952,145,0.8682634731
New York,99,2019-06-02 22:00:00,0.07896785276,0.1476755773,0.01581179532,0.37401595,0,0.01974422617,106.7765177,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,3324,167,167,51.99770592,5.717870962,5.717870962,1,0.1099639082,0.1099639082,0,0,0,0,167,1,1,0,0
New York,100,2019-06-05 21:00:00,0.06728818434,0.169567208,0.01875161061,0.01049869333,0,0.0220666831,140.0503549,deficit_only,Highest remaining deficit,large local/access remaining loss only,3667,184,184,60.65644053,6.933806941,5.840423955,0.8423113024,0.09628695493,0.1143127899,49,0.2663043478,0,0,102,0.5543478261,0.5543478261,37,0.2010869565
New York,100,2019-06-05 21:00:00,0.06728818434,0.169567208,0.01875161061,0.01049869333,0,0.0220666831,140.0503549,exposure_only,Highest OD exposure,large demand exposure only,3667,184,184,60.65644053,6.933806941,6.274843735,0.9049637217,0.1034489278,0.1143127899,28,0.152173913,1,0.005434782609,121,0.6576086957,0.6576086957,0,0
New York,100,2019-06-05 21:00:00,0.06728818434,0.169567208,0.01875161061,0.01049869333,0,0.0220666831,140.0503549,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,3667,184,184,60.65644053,6.933806941,3.226815715,0.4653743236,0.05319823728,0.1143127899,137,0.7445652174,0,0,3,0.01630434783,0.01630434783,160,0.8695652174
New York,100,2019-06-05 21:00:00,0.06728818434,0.169567208,0.01875161061,0.01049869333,0,0.0220666831,140.0503549,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,3667,184,184,60.65644053,6.933806941,6.933806941,1,0.1143127899,0.1143127899,0,0,0,0,184,1,1,0,0
New York,101,2019-06-06 02:00:00,0.1381608698,0.1280051421,0.01875161061,0.1036745967,0.001376742693,0.02068994041,68.20841608,deficit_only,Highest remaining deficit,large local/access remaining loss only,2057,103,103,21.98153524,2.337631771,2.211394072,0.9459976115,0.1006023486,0.1063452459,10,0.09708737864,0,0,77,0.7475728155,0.7475728155,9,0.08737864078
New York,101,2019-06-06 02:00:00,0.1381608698,0.1280051421,0.01875161061,0.1036745967,0.001376742693,0.02068994041,68.20841608,exposure_only,Highest OD exposure,large demand exposure only,2057,103,103,21.98153524,2.337631771,2.079719802,0.8896695484,0.09461212691,0.1063452459,10,0.09708737864,0,0,57,0.5533980583,0.5533980583,0,0
New York,101,2019-06-06 02:00:00,0.1381608698,0.1280051421,0.01875161061,0.1036745967,0.001376742693,0.02068994041,68.20841608,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2057,103,103,21.98153524,2.337631771,1.229191954,0.5258278783,0.05591929503,0.1063452459,81,0.786407767,2,0.01941747573,0,0,0,88,0.854368932
New York,101,2019-06-06 02:00:00,0.1381608698,0.1280051421,0.01875161061,0.1036745967,0.001376742693,0.02068994041,68.20841608,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2057,103,103,21.98153524,2.337631771,2.337631771,1,0.1063452459,0.1063452459,0,0,0,0,103,1,1,0,0
New York,102,2019-06-10 12:00:00,0.3089764556,0.1118956433,0.0432816613,0.6207352433,0.008406488568,0.03400263216,58.61649507,deficit_only,Highest remaining deficit,large local/access remaining loss only,1960,98,98,9.344483791,1.001684592,0.938997856,0.9374186877,0.1004868623,0.1071952838,11,0.112244898,0,0,72,0.7346938776,0.7346938776,9,0.09183673469
New York,102,2019-06-10 12:00:00,0.3089764556,0.1118956433,0.0432816613,0.6207352433,0.008406488568,0.03400263216,58.61649507,exposure_only,Highest OD exposure,large demand exposure only,1960,98,98,9.344483791,1.001684592,0.8743177855,0.8728473936,0.09356512409,0.1071952838,10,0.1020408163,0,0,51,0.5204081633,0.5204081633,0,0
New York,102,2019-06-10 12:00:00,0.3089764556,0.1118956433,0.0432816613,0.6207352433,0.008406488568,0.03400263216,58.61649507,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1960,98,98,9.344483791,1.001684592,0.533204025,0.5323073042,0.05706083256,0.1071952838,78,0.7959183673,1,0.01020408163,0,0,0,83,0.8469387755
New York,102,2019-06-10 12:00:00,0.3089764556,0.1118956433,0.0432816613,0.6207352433,0.008406488568,0.03400263216,58.61649507,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1960,98,98,9.344483791,1.001684592,1.001684592,1,0.1071952838,0.1071952838,0,0,0,0,98,1,1,0,0
New York,103,2019-06-11 01:00:00,0.3539791125,0.1360233972,0.0432816613,0.00393701,0.007220655745,0.05271327785,72.30712794,deficit_only,Highest remaining deficit,large local/access remaining loss only,2050,103,103,8.523889894,0.9123963179,0.8457336589,0.9269367295,0.0992192144,0.1070398995,15,0.145631068,0,0,74,0.7184466019,0.7184466019,9,0.08737864078
New York,103,2019-06-11 01:00:00,0.3539791125,0.1360233972,0.0432816613,0.00393701,0.007220655745,0.05271327785,72.30712794,exposure_only,Highest OD exposure,large demand exposure only,2050,103,103,8.523889894,0.9123963179,0.7956434882,0.8720371538,0.09334276934,0.1070398995,13,0.1262135922,0,0,54,0.5242718447,0.5242718447,0,0
New York,103,2019-06-11 01:00:00,0.3539791125,0.1360233972,0.0432816613,0.00393701,0.007220655745,0.05271327785,72.30712794,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2050,103,103,8.523889894,0.9123963179,0.4823346977,0.5286460371,0.0565862187,0.1070398995,81,0.786407767,2,0.01941747573,0,0,0,88,0.854368932
New York,103,2019-06-11 01:00:00,0.3539791125,0.1360233972,0.0432816613,0.00393701,0.007220655745,0.05271327785,72.30712794,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2050,103,103,8.523889894,0.9123963179,0.9123963179,1,0.1070398995,0.1070398995,0,0,0,0,103,1,1,0,0
New York,104,2019-06-11 05:00:00,0.514244662,0.1487545945,0.04681591781,0.3412075333,0.01699253884,0.08067662727,81.10986018,deficit_only,Highest remaining deficit,large local/access remaining loss only,2311,116,116,6.545711907,0.6944158735,0.6447772834,0.9285174894,0.09850376744,0.1060871427,15,0.1293103448,0,0,85,0.7327586207,0.7327586207,9,0.0775862069
New York,104,2019-06-11 05:00:00,0.514244662,0.1487545945,0.04681591781,0.3412075333,0.01699253884,0.08067662727,81.10986018,exposure_only,Highest OD exposure,large demand exposure only,2311,116,116,6.545711907,0.6944158735,0.6165056473,0.8878046583,0.09418465952,0.1060871427,13,0.1120689655,0,0,65,0.5603448276,0.5603448276,0,0
New York,104,2019-06-11 05:00:00,0.514244662,0.1487545945,0.04681591781,0.3412075333,0.01699253884,0.08067662727,81.10986018,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2311,116,116,6.545711907,0.6944158735,0.3783269192,0.5448131785,0.05779767343,0.1060871427,85,0.7327586207,3,0.02586206897,0,0,0,95,0.8189655172
New York,104,2019-06-11 05:00:00,0.514244662,0.1487545945,0.04681591781,0.3412075333,0.01699253884,0.08067662727,81.10986018,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2311,116,116,6.545711907,0.6944158735,0.6944158735,1,0.1060871427,0.1060871427,0,0,0,0,116,1,1,0,0
New York,105,2019-06-13 08:00:00,0.2561590109,0.09878326619,0.03122607429,0.4317587633,0.03122607429,0,52.05874764,deficit_only,Highest remaining deficit,large local/access remaining loss only,2026,102,102,11.70624874,1.250346587,1.173059025,0.9381870886,0.100207936,0.1068101844,11,0.1078431373,1,0.009803921569,76,0.7450980392,0.7450980392,9,0.08823529412
New York,105,2019-06-13 08:00:00,0.2561590109,0.09878326619,0.03122607429,0.4317587633,0.03122607429,0,52.05874764,exposure_only,Highest OD exposure,large demand exposure only,2026,102,102,11.70624874,1.250346587,1.096334158,0.8768242094,0.09365375554,0.1068101844,11,0.1078431373,1,0.009803921569,55,0.5392156863,0.5392156863,0,0
New York,105,2019-06-13 08:00:00,0.2561590109,0.09878326619,0.03122607429,0.4317587633,0.03122607429,0,52.05874764,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2026,102,102,11.70624874,1.250346587,0.6805150677,0.5442611469,0.05813263349,0.1068101844,79,0.7745098039,0,0,0,0,0,87,0.8529411765
New York,105,2019-06-13 08:00:00,0.2561590109,0.09878326619,0.03122607429,0.4317587633,0.03122607429,0,52.05874764,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2026,102,102,11.70624874,1.250346587,1.250346587,1,0.1068101844,0.1068101844,0,0,0,0,102,1,1,0,0
New York,106,2019-06-13 22:00:00,0.0931906285,0.1475271351,0.01413909782,0.1994751733,0.004661100881,0.01550005201,92.39087658,deficit_only,Highest remaining deficit,large local/access remaining loss only,3249,163,163,47.71661125,5.079773752,4.623730163,0.9102236417,0.0968998016,0.1064571355,23,0.1411042945,0,0,114,0.6993865031,0.6993865031,10,0.06134969325
New York,106,2019-06-13 22:00:00,0.0931906285,0.1475271351,0.01413909782,0.1994751733,0.004661100881,0.01550005201,92.39087658,exposure_only,Highest OD exposure,large demand exposure only,3249,163,163,47.71661125,5.079773752,4.598799547,0.9053158216,0.09637732913,0.1064571355,16,0.0981595092,0,0,92,0.5644171779,0.5644171779,0,0
New York,106,2019-06-13 22:00:00,0.0931906285,0.1475271351,0.01413909782,0.1994751733,0.004661100881,0.01550005201,92.39087658,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,3249,163,163,47.71661125,5.079773752,2.608877533,0.513581443,0.05467440929,0.1064571355,124,0.7607361963,0,0,1,0.006134969325,0.006134969325,137,0.8404907975
New York,106,2019-06-13 22:00:00,0.0931906285,0.1475271351,0.01413909782,0.1994751733,0.004661100881,0.01550005201,92.39087658,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,3249,163,163,47.71661125,5.079773752,5.079773752,1,0.1064571355,0.1064571355,0,0,0,0,163,1,1,0,0
New York,107,2019-06-16 03:00:00,0.3743013216,0.1341549552,0.02734209638,0.03412075333,0.02723607744,0.03567617828,71.7794063,deficit_only,Highest remaining deficit,large local/access remaining loss only,2148,108,108,8.438926262,0.898353583,0.8284267586,0.9221611338,0.09816731808,0.106453541,15,0.1388888889,1,0.009259259259,78,0.7222222222,0.7222222222,9,0.08333333333
New York,107,2019-06-16 03:00:00,0.3743013216,0.1341549552,0.02734209638,0.03412075333,0.02723607744,0.03567617828,71.7794063,exposure_only,Highest OD exposure,large demand exposure only,2148,108,108,8.438926262,0.898353583,0.7957140666,0.8857470841,0.09429091355,0.106453541,12,0.1111111111,0,0,60,0.5555555556,0.5555555556,0,0
New York,107,2019-06-16 03:00:00,0.3743013216,0.1341549552,0.02734209638,0.03412075333,0.02723607744,0.03567617828,71.7794063,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2148,108,108,8.438926262,0.898353583,0.4831592174,0.5378274508,0.05725363659,0.106453541,81,0.75,1,0.009259259259,0,0,0,90,0.8333333333
New York,107,2019-06-16 03:00:00,0.3743013216,0.1341549552,0.02734209638,0.03412075333,0.02723607744,0.03567617828,71.7794063,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2148,108,108,8.438926262,0.898353583,0.898353583,1,0.106453541,0.106453541,0,0,0,0,108,1,1,0,0
New York,108,2019-06-16 19:00:00,0.2806178036,0.1540652389,0.02595726488,0.03018374333,0.01771547057,0.03780313345,84.49077264,deficit_only,Highest remaining deficit,large local/access remaining loss only,2346,118,118,12.14497868,1.290923162,1.189673028,0.9215676527,0.09795595852,0.1062927483,16,0.1355932203,0,0,85,0.7203389831,0.7203389831,9,0.07627118644
New York,108,2019-06-16 19:00:00,0.2806178036,0.1540652389,0.02595726488,0.03018374333,0.01771547057,0.03780313345,84.49077264,exposure_only,Highest OD exposure,large demand exposure only,2346,118,118,12.14497868,1.290923162,1.134884028,0.8791259324,0.09344471143,0.1062927483,14,0.1186440678,1,0.008474576271,65,0.5508474576,0.5508474576,0,0
New York,108,2019-06-16 19:00:00,0.2806178036,0.1540652389,0.02595726488,0.03018374333,0.01771547057,0.03780313345,84.49077264,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2346,118,118,12.14497868,1.290923162,0.700491551,0.5426283855,0.05767746238,0.1062927483,86,0.7288135593,2,0.01694915254,0,0,0,96,0.813559322
New York,108,2019-06-16 19:00:00,0.2806178036,0.1540652389,0.02595726488,0.03018374333,0.01771547057,0.03780313345,84.49077264,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2346,118,118,12.14497868,1.290923162,1.290923162,1,0.1062927483,0.1062927483,0,0,0,0,118,1,1,0,0
New York,109,2019-06-18 07:00:00,0.7345846597,0.1478550483,0.06813897394,0.1036745967,0.04236775402,0.09393072981,79.23829741,deficit_only,Highest remaining deficit,large local/access remaining loss only,2181,110,110,4.356316252,0.464913632,0.4319231482,0.929039543,0.09914871264,0.1067217358,14,0.1272727273,0,0,80,0.7272727273,0.7272727273,9,0.08181818182
New York,109,2019-06-18 07:00:00,0.7345846597,0.1478550483,0.06813897394,0.1036745967,0.04236775402,0.09393072981,79.23829741,exposure_only,Highest OD exposure,large demand exposure only,2181,110,110,4.356316252,0.464913632,0.4131967558,0.8887602502,0.09485003658,0.1067217358,12,0.1090909091,0,0,62,0.5636363636,0.5636363636,0,0
New York,109,2019-06-18 07:00:00,0.7345846597,0.1478550483,0.06813897394,0.1036745967,0.04236775402,0.09393072981,79.23829741,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2181,110,110,4.356316252,0.464913632,0.2488985897,0.5353652218,0.05713510575,0.1067217358,82,0.7454545455,0,0,0,0,0,91,0.8272727273
New York,109,2019-06-18 07:00:00,0.7345846597,0.1478550483,0.06813897394,0.1036745967,0.04236775402,0.09393072981,79.23829741,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2181,110,110,4.356316252,0.464913632,0.464913632,1,0.1067217358,0.1067217358,0,0,0,0,110,1,1,0,0
New York,110,2019-06-18 13:00:00,0.672594944,0.114527596,0.06813897394,0.80708705,0.03291361911,0.06142530387,59.89951152,deficit_only,Highest remaining deficit,large local/access remaining loss only,1947,98,98,4.297576751,0.4601535556,0.434343518,0.9439099463,0.1010670764,0.1070727953,10,0.1020408163,0,0,73,0.7448979592,0.7448979592,9,0.09183673469
New York,110,2019-06-18 13:00:00,0.672594944,0.114527596,0.06813897394,0.80708705,0.03291361911,0.06142530387,59.89951152,exposure_only,Highest OD exposure,large demand exposure only,1947,98,98,4.297576751,0.4601535556,0.4016438317,0.8728473935,0.09345821027,0.1070727953,10,0.1020408163,0,0,51,0.5204081633,0.5204081633,0,0
New York,110,2019-06-18 13:00:00,0.672594944,0.114527596,0.06813897394,0.80708705,0.03291361911,0.06142530387,59.89951152,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1947,98,98,4.297576751,0.4601535556,0.2477205407,0.5383432067,0.05764191196,0.1070727953,78,0.7959183673,0,0,0,0,0,83,0.8469387755
New York,110,2019-06-18 13:00:00,0.672594944,0.114527596,0.06813897394,0.80708705,0.03291361911,0.06142530387,59.89951152,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1947,98,98,4.297576751,0.4601535556,0.4601535556,1,0.1070727953,0.1070727953,0,0,0,0,98,1,1,0,0
New York,111,2019-06-18 23:00:00,0.2995702587,0.1167509254,0.007086730324,0.00787402,0.03337742312,0.01017028286,62.08012072,deficit_only,Highest remaining deficit,large local/access remaining loss only,2098,105,105,10.32711235,1.095914369,1.034980322,0.9443988984,0.1002197214,0.1061201168,10,0.09523809524,0,0,77,0.7333333333,0.7333333333,9,0.08571428571
New York,111,2019-06-18 23:00:00,0.2995702587,0.1167509254,0.007086730324,0.00787402,0.03337742312,0.01017028286,62.08012072,exposure_only,Highest OD exposure,large demand exposure only,2098,105,105,10.32711235,1.095914369,0.9795961322,0.8938619295,0.09485673239,0.1061201168,10,0.09523809524,0,0,59,0.5619047619,0.5619047619,0,0
New York,111,2019-06-18 23:00:00,0.2995702587,0.1167509254,0.007086730324,0.00787402,0.03337742312,0.01017028286,62.08012072,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2098,105,105,10.32711235,1.095914369,0.566186158,0.5166335748,0.05482521532,0.1061201168,84,0.8,1,0.009523809524,0,0,0,88,0.8380952381
New York,111,2019-06-18 23:00:00,0.2995702587,0.1167509254,0.007086730324,0.00787402,0.03337742312,0.01017028286,62.08012072,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2098,105,105,10.32711235,1.095914369,1.095914369,1,0.1061201168,0.1061201168,0,0,0,0,105,1,1,0,0
New York,112,2019-06-19 07:00:00,0.05163031833,0.1317235814,0.007086730324,0.00393701,0.0005716323626,0.007086730324,63.34569311,deficit_only,Highest remaining deficit,large local/access remaining loss only,1462,74,74,41.73852972,4.675419141,4.23791504,0.9064246248,0.1015348425,0.1120168624,9,0.1216216216,0,0,48,0.6486486486,0.6486486486,7,0.09459459459
New York,112,2019-06-19 07:00:00,0.05163031833,0.1317235814,0.007086730324,0.00393701,0.0005716323626,0.007086730324,63.34569311,exposure_only,Highest OD exposure,large demand exposure only,1462,74,74,41.73852972,4.675419141,4.045313049,0.8652300313,0.09692035336,0.1120168624,9,0.1216216216,0,0,38,0.5135135135,0.5135135135,0,0
New York,112,2019-06-19 07:00:00,0.05163031833,0.1317235814,0.007086730324,0.00393701,0.0005716323626,0.007086730324,63.34569311,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1462,74,74,41.73852972,4.675419141,2.539960509,0.5432583545,0.06085409634,0.1120168624,64,0.8648648649,1,0.01351351351,0,0,0,62,0.8378378378
New York,112,2019-06-19 07:00:00,0.05163031833,0.1317235814,0.007086730324,0.00393701,0.0005716323626,0.007086730324,63.34569311,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1462,74,74,41.73852972,4.675419141,4.675419141,1,0.1120168624,0.1120168624,0,0,0,0,74,1,1,0,0
New York,113,2019-06-19 10:00:00,0.05902898295,0.1179948876,0.007086730324,0.00393701,0.0004045946869,0.007086730324,54.19750623,deficit_only,Highest remaining deficit,large local/access remaining loss only,1360,68,68,33.97658186,3.787918851,3.491020523,0.9216196702,0.1027478437,0.1114861662,6,0.08823529412,0,0,44,0.6470588235,0.6470588235,6,0.08823529412
New York,113,2019-06-19 10:00:00,0.05902898295,0.1179948876,0.007086730324,0.00393701,0.0004045946869,0.007086730324,54.19750623,exposure_only,Highest OD exposure,large demand exposure only,1360,68,68,33.97658186,3.787918851,3.187843644,0.8415818209,0.09382473073,0.1114861662,9,0.1323529412,0,0,30,0.4411764706,0.4411764706,0,0
New York,113,2019-06-19 10:00:00,0.05902898295,0.1179948876,0.007086730324,0.00393701,0.0004045946869,0.007086730324,54.19750623,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1360,68,68,33.97658186,3.787918851,2.044116081,0.5396409378,0.06016249926,0.1114861662,59,0.8676470588,1,0.01470588235,0,0,0,57,0.8382352941
New York,113,2019-06-19 10:00:00,0.05902898295,0.1179948876,0.007086730324,0.00393701,0.0004045946869,0.007086730324,54.19750623,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1360,68,68,33.97658186,3.787918851,3.787918851,1,0.1114861662,0.1114861662,0,0,0,0,68,1,1,0,0
New York,115,2019-06-20 01:00:00,0.01889311455,0.1517437935,0.00338160594,0.00787402,0,0.00356324209,80.54298802,deficit_only,Highest remaining deficit,large local/access remaining loss only,1320,66,66,83.78960429,9.723998905,8.696177807,0.8943005745,0.1037858799,0.1160525698,5,0.07575757576,0,0,42,0.6363636364,0.6363636364,6,0.09090909091
New York,115,2019-06-20 01:00:00,0.01889311455,0.1517437935,0.00338160594,0.00787402,0,0.00356324209,80.54298802,exposure_only,Highest OD exposure,large demand exposure only,1320,66,66,83.78960429,9.723998905,8.522644447,0.8764546902,0.1017148191,0.1160525698,7,0.1060606061,0,0,36,0.5454545455,0.5454545455,0,0
