parameter_scenario,parameter_description,city,event_id,event_start,baseline_objective,recoverable_fraction,event_peak_positive_abnormal_deficit,event_total_precip,weighted_b0,weighted_h_total,budget_fraction_of_baseline,heuristic,heuristic_label,heuristic_interpretation,candidate_action_count,target_top5_count,heuristic_top5_count,total_value,oracle_top5_value,heuristic_top5_value,top5_relative_to_oracle,top5_share_of_total_value,oracle_top5_share_of_total_value,false_positive_count,false_positive_share,zero_value_count,zero_value_share,target_top5_hit_count,target_top5_precision,target_top5_recall,target_top5_missed_by_top20_count,target_top5_missed_by_top20_share
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,60,2019-04-24 11:00:00,0.6434381403,0.07239293644,0.06215555493,0.041338605,0.02847306046,0.04658294453,9.362357852,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,8.76855374,1.073408926,0.7878794962,0.7339975264,0.08985284456,0.1224157321,29,0.4833333333,0,0,22,0.3666666667,0.3666666667,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,60,2019-04-24 11:00:00,0.6434381403,0.07239293644,0.06215555493,0.041338605,0.02847306046,0.04658294453,9.362357852,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,8.76855374,1.073408926,0.7541372957,0.7025629075,0.08600475267,0.1224157321,36,0.6,0,0,17,0.2833333333,0.2833333333,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,60,2019-04-24 11:00:00,0.6434381403,0.07239293644,0.06215555493,0.041338605,0.02847306046,0.04658294453,9.362357852,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,8.76855374,1.073408926,0.4957558334,0.4618517897,0.05653792496,0.1224157321,52,0.8666666667,1,0.01666666667,0,0,0,60,1
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,60,2019-04-24 11:00:00,0.6434381403,0.07239293644,0.06215555493,0.041338605,0.02847306046,0.04658294453,9.362357852,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,8.76855374,1.073408926,1.073408926,1,0.1224157321,0.1224157321,0,0,0,0,60,1,1,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,61,2019-04-24 15:00:00,0.6946419693,0.05991398588,0.06215555493,0.352362395,0.02964661644,0.03741463952,7.748493206,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,8.078597947,0.9942852195,0.7242873178,0.728450251,0.0896550766,0.1230764578,29,0.4833333333,0,0,22,0.3666666667,0.3666666667,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,61,2019-04-24 15:00:00,0.6946419693,0.05991398588,0.06215555493,0.352362395,0.02964661644,0.03741463952,7.748493206,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,8.078597947,0.9942852195,0.6985479147,0.7025629075,0.08646895405,0.1230764578,36,0.6,0,0,17,0.2833333333,0.2833333333,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,61,2019-04-24 15:00:00,0.6946419693,0.05991398588,0.06215555493,0.352362395,0.02964661644,0.03741463952,7.748493206,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,8.078597947,0.9942852195,0.455020772,0.4576360617,0.05632422544,0.1230764578,52,0.8666666667,1,0.01666666667,0,0,0,60,1
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,61,2019-04-24 15:00:00,0.6946419693,0.05991398588,0.06215555493,0.352362395,0.02964661644,0.03741463952,7.748493206,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,8.078597947,0.9942852195,0.9942852195,1,0.1230764578,0.1230764578,0,0,0,0,60,1,1,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,62,2019-04-28 01:00:00,0.1708659535,0.08906290776,0.01786907333,0.053149635,0.003482763575,0.02109942488,11.54706478,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,32.70032992,4.042187626,2.966955718,0.7339975263,0.09073167537,0.1236130533,29,0.4833333333,0,0,22,0.3666666667,0.3666666667,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,62,2019-04-28 01:00:00,0.1708659535,0.08906290776,0.01786907333,0.053149635,0.003482763575,0.02109942488,11.54706478,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,32.70032992,4.042187626,2.839891091,0.7025629075,0.08684594615,0.1236130533,36,0.6,0,0,17,0.2833333333,0.2833333333,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,62,2019-04-28 01:00:00,0.1708659535,0.08906290776,0.01786907333,0.053149635,0.003482763575,0.02109942488,11.54706478,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,32.70032992,4.042187626,1.850647816,0.4578332297,0.05659416344,0.1236130533,52,0.8666666667,3,0.05,0,0,0,60,1
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,62,2019-04-28 01:00:00,0.1708659535,0.08906290776,0.01786907333,0.053149635,0.003482763575,0.02109942488,11.54706478,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,32.70032992,4.042187626,4.042187626,1,0.1236130533,0.1236130533,0,0,0,0,60,1,1,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,63,2019-04-28 09:00:00,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.01536485512,0.02491373591,9.570205339,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,16.42913,2.044619016,1.487073445,0.7273107769,0.09051443655,0.1244508392,29,0.4833333333,0,0,22,0.3666666667,0.3666666667,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,63,2019-04-28 09:00:00,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.01536485512,0.02491373591,9.570205339,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,16.42913,2.044619016,1.436473481,0.7025629075,0.08743454343,0.1244508392,36,0.6,0,0,17,0.2833333333,0.2833333333,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,63,2019-04-28 09:00:00,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.01536485512,0.02491373591,9.570205339,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,16.42913,2.044619016,0.9585481014,0.4688150183,0.05834442246,0.1244508392,52,0.8666666667,1,0.01666666667,0,0,0,60,1
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,63,2019-04-28 09:00:00,0.3377999703,0.07400008392,0.02141410712,0.005905515,0.01536485512,0.02491373591,9.570205339,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,16.42913,2.044619016,2.044619016,1,0.1244508392,0.1244508392,0,0,0,0,60,1,1,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,64,2019-04-30 18:00:00,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05493827201,2.466763813e-05,7.095809231,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,8.977260514,1.110957354,0.8154399501,0.7339975264,0.0908339408,0.12375238,29,0.4833333333,0,0,22,0.3666666667,0.3666666667,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,64,2019-04-30 18:00:00,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05493827201,2.466763813e-05,7.095809231,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,8.977260514,1.110957354,0.7766320909,0.6990656192,0.08651103415,0.12375238,36,0.6,0,0,17,0.2833333333,0.2833333333,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,64,2019-04-30 18:00:00,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05493827201,2.466763813e-05,7.095809231,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,8.977260514,1.110957354,0.5227448296,0.4705354598,0.05822988303,0.12375238,52,0.8666666667,0,0,0,0,0,60,1
C_favored,temporary capacity is relatively more efficient and cheaper,Dallas,64,2019-04-30 18:00:00,0.6216910488,0.05486721131,0.05493827201,0.005905515,0.05493827201,2.466763813e-05,7.095809231,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,8.977260514,1.110957354,1.110957354,1,0.12375238,0.12375238,0,0,0,0,60,1,1,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,52,2019-04-04 01:00:00,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.001628099559,0.01581798446,16.80491973,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,65.43933114,9.395063959,7.075438897,0.7531017275,0.1081221152,0.1435690707,26,0.4333333333,0,0,28,0.4666666667,0.4666666667,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,52,2019-04-04 01:00:00,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.001628099559,0.01581798446,16.80491973,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,65.43933114,9.395063959,6.895861357,0.7339876969,0.1053779315,0.1435690707,24,0.4,0,0,20,0.3333333333,0.3333333333,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,52,2019-04-04 01:00:00,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.001628099559,0.01581798446,16.80491973,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,65.43933114,9.395063959,3.513332995,0.3739551971,0.05368840014,0.1435690707,51,0.85,1,0.01666666667,0,0,0,50,0.8333333333
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,52,2019-04-04 01:00:00,0.08955559994,0.1091826237,0.01393183624,0.58267748,0.001628099559,0.01581798446,16.80491973,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,65.43933114,9.395063959,9.395063959,1,0.1435690707,0.1435690707,0,0,0,0,60,1,1,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,60,2019-04-18 05:00:00,0.457149008,0.09387180327,0.0527549075,0.86220519,0.02254912587,0.04982685417,13.65739613,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,12.78788755,1.840495275,1.384309618,0.7521397295,0.1082516258,0.1439248874,26,0.4333333333,0,0,28,0.4666666667,0.4666666667,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,60,2019-04-18 05:00:00,0.457149008,0.09387180327,0.0527549075,0.86220519,0.02254912587,0.04982685417,13.65739613,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,12.78788755,1.840495275,1.346509945,0.7316019566,0.1052957292,0.1439248874,24,0.4,0,0,20,0.3333333333,0.3333333333,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,60,2019-04-18 05:00:00,0.457149008,0.09387180327,0.0527549075,0.86220519,0.02254912587,0.04982685417,13.65739613,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,12.78788755,1.840495275,0.6635673434,0.3605373794,0.05189030173,0.1439248874,51,0.85,2,0.03333333333,0,0,0,50,0.8333333333
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,60,2019-04-18 05:00:00,0.457149008,0.09387180327,0.0527549075,0.86220519,0.02254912587,0.04982685417,13.65739613,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,12.78788755,1.840495275,1.840495275,1,0.1439248874,0.1439248874,0,0,0,0,60,1,1,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,61,2019-04-24 21:00:00,0.3590268447,0.1188566112,0.03057047768,0.01181103,0.03001035936,0.04476412771,17.96626291,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,16.36914255,2.343503283,1.76837501,0.7545861032,0.1080310105,0.1431659157,26,0.4333333333,0,0,28,0.4666666667,0.4666666667,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,61,2019-04-24 21:00:00,0.3590268447,0.1188566112,0.03057047768,0.01181103,0.03001035936,0.04476412771,17.96626291,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,16.36914255,2.343503283,1.720102577,0.7339876969,0.1050820207,0.1431659157,24,0.4,0,0,20,0.3333333333,0.3333333333,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,61,2019-04-24 21:00:00,0.3590268447,0.1188566112,0.03057047768,0.01181103,0.03001035936,0.04476412771,17.96626291,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,16.36914255,2.343503283,0.8703551864,0.3713906409,0.05317048119,0.1431659157,51,0.85,2,0.03333333333,0,0,0,50,0.8333333333
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,61,2019-04-24 21:00:00,0.3590268447,0.1188566112,0.03057047768,0.01181103,0.03001035936,0.04476412771,17.96626291,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,16.36914255,2.343503283,2.343503283,1,0.1431659157,0.1431659157,0,0,0,0,60,1,1,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,62,2019-04-30 03:00:00,0.4064162998,0.1178913158,0.03738240115,0.01181103,0.01541931615,0.06582535729,17.24467485,deficit_only,Highest remaining deficit,large local/access remaining loss only,1200,60,60,14.43627165,2.07024322,1.55046182,0.7489273746,0.1074004325,0.1434056708,26,0.4333333333,1,0.01666666667,28,0.4666666667,0.4666666667,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,62,2019-04-30 03:00:00,0.4064162998,0.1178913158,0.03738240115,0.01181103,0.01541931615,0.06582535729,17.24467485,exposure_only,Highest OD exposure,large demand exposure only,1200,60,60,14.43627165,2.07024322,1.519533053,0.7339876969,0.105257998,0.1434056708,24,0.4,0,0,20,0.3333333333,0.3333333333,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,62,2019-04-30 03:00:00,0.4064162998,0.1178913158,0.03738240115,0.01181103,0.01541931615,0.06582535729,17.24467485,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,1200,60,60,14.43627165,2.07024322,0.7289646099,0.3521154436,0.05049535139,0.1434056708,51,0.85,0,0,0,0,0,50,0.8333333333
C_favored,temporary capacity is relatively more efficient and cheaper,Houston,62,2019-04-30 03:00:00,0.4064162998,0.1178913158,0.03738240115,0.01181103,0.01541931615,0.06582535729,17.24467485,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,1200,60,60,14.43627165,2.07024322,2.07024322,1,0.1434056708,0.1434056708,0,0,0,0,60,1,1,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,New York,98,2019-06-02 18:00:00,0.01550511148,0.2564749584,0.01284042645,0.12598432,0,0.008420679196,231.9306763,deficit_only,Highest remaining deficit,large local/access remaining loss only,2833,142,142,191.7648599,27.52174987,18.87969348,0.6859917544,0.09845231022,0.1435182123,66,0.4647887324,0,0,44,0.3098591549,0.3098591549,7,0.04929577465
C_favored,temporary capacity is relatively more efficient and cheaper,New York,98,2019-06-02 18:00:00,0.01550511148,0.2564749584,0.01284042645,0.12598432,0,0.008420679196,231.9306763,exposure_only,Highest OD exposure,large demand exposure only,2833,142,142,191.7648599,27.52174987,18.84761014,0.6848260095,0.09828500459,0.1435182123,55,0.3873239437,0,0,36,0.2535211268,0.2535211268,28,0.1971830986
C_favored,temporary capacity is relatively more efficient and cheaper,New York,98,2019-06-02 18:00:00,0.01550511148,0.2564749584,0.01284042645,0.12598432,0,0.008420679196,231.9306763,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,2833,142,142,191.7648599,27.52174987,12.5770327,0.4569852118,0.06558570063,0.1435182123,93,0.6549295775,1,0.007042253521,14,0.0985915493,0.0985915493,109,0.7676056338
C_favored,temporary capacity is relatively more efficient and cheaper,New York,98,2019-06-02 18:00:00,0.01550511148,0.2564749584,0.01284042645,0.12598432,0,0.008420679196,231.9306763,activated_law,Activated law reference,future loss x exposure x feasibility x efficiency,2833,142,142,191.7648599,27.52174987,27.52174987,1,0.1435182123,0.1435182123,0,0,0,0,142,1,1,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,New York,99,2019-06-02 22:00:00,0.07896785276,0.1476755773,0.01581179532,0.37401595,0,0.01974422617,106.7765177,deficit_only,Highest remaining deficit,large local/access remaining loss only,3324,167,167,57.60405222,7.954303242,6.265017701,0.7876262082,0.108760017,0.1380858279,43,0.2574850299,0,0,72,0.4311377246,0.4311377246,0,0
C_favored,temporary capacity is relatively more efficient and cheaper,New York,99,2019-06-02 22:00:00,0.07896785276,0.1476755773,0.01581179532,0.37401595,0,0.01974422617,106.7765177,exposure_only,Highest OD exposure,large demand exposure only,3324,167,167,57.60405222,7.954303242,5.680083297,0.7140893582,0.09860562024,0.1380858279,63,0.377245509,0,0,52,0.3113772455,0.3113772455,9,0.05389221557
C_favored,temporary capacity is relatively more efficient and cheaper,New York,99,2019-06-02 22:00:00,0.07896785276,0.1476755773,0.01581179532,0.37401595,0,0.01974422617,106.7765177,structure_only,Highest structural bottleneck,OD importance with low outgoing degree only,3324,167,167,57.60405222,7.954303242,3.573118384,0.4492057035,0.06202894147,0.1380858279,119,0.7125748503,0,0,9,0.05389221557,0.05389221557,136,0.8143712575
