split_family,heldout_period,split_role,model_id,family,description,n_features,n_train_events,n_test_events,n_train_cities,n_test_cities,city,event_id,event_start,n_tokens,spearman,top_5pct_value_capture,top_5pct_ndcg,top_5pct_precision
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,491,2024-07-06 20:00:00,1205,0.9097035886,0.8889323187,0.8863904399,0.5573770492
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,492,2024-07-09 16:00:00,1259,0.9043358331,0.8970454444,0.8919174924,0.5714285714
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,493,2024-07-10 17:00:00,1258,0.9170234966,0.8970454445,0.8919174924,0.5714285714
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,494,2024-07-12 13:00:00,1200,0.893506341,0.8948687747,0.8903364546,0.5666666667
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,495,2024-07-13 13:00:00,1200,0.9125186536,0.8915193963,0.888058612,0.5666666667
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,496,2024-07-18 12:00:00,1200,0.8854039406,0.8725269633,0.8117754273,0.5666666667
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,497,2024-07-19 12:00:00,1200,0.8959474872,0.8948687747,0.8903364546,0.5666666667
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,498,2024-07-21 19:00:00,1205,0.8979401221,0.9002912781,0.8939414501,0.5737704918
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,499,2024-07-22 20:00:00,1200,0.9103878822,0.8948687747,0.8903364546,0.5666666667
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,500,2024-07-23 00:00:00,2715,0.8773325163,0.8978662807,0.8887162749,0.6102941176
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,501,2024-07-23 03:00:00,1792,0.8982824382,0.8856962351,0.8826099629,0.5444444444
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,502,2024-07-23 11:00:00,1242,0.9160697971,0.8970454444,0.8919174924,0.5714285714
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,503,2024-07-24 09:00:00,1200,0.9040420916,0.8686498733,0.8417076046,0.55
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,504,2024-07-24 11:00:00,1200,0.9009382904,0.8848241042,0.8525748314,0.5666666667
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,505,2024-07-25 17:00:00,1200,0.9062046421,0.8926112015,0.8886853344,0.5666666667
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,506,2024-07-27 11:00:00,1200,0.888659183,0.8629277898,0.8662544293,0.55
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,507,2024-07-28 05:00:00,1200,0.8924075377,0.8868316971,0.8840818849,0.5666666667
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,508,2024-07-28 09:00:00,1200,0.9089693164,0.8926646397,0.8888198328,0.5666666667
calendar_year_group,year_2024,confounded_year_audit,H2_exposure_only,heuristic,OD exposure-only one-factor score,0,71,34,5,2,San Antonio,509,2024-07-28 16:00:00,1200,0.9086933254,0.8948687747,0.8903364546,0.5666666667
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,478,2024-07-06 17:00:00,1200,0.003836920383,0.4973725252,0.4780433393,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,479,2024-07-12 13:00:00,1200,0.02543725642,0.5018128653,0.4836170421,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,480,2024-07-12 15:00:00,1200,0.03942671019,0.489299658,0.4757091823,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,481,2024-07-13 14:00:00,1200,0.01472062755,0.5011242375,0.4872141968,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,482,2024-07-18 08:00:00,1200,0.01876211995,0.4921957473,0.4805186934,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,483,2024-07-21 17:00:00,1200,-0.02274983127,0.4884588842,0.4744612261,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,484,2024-07-22 14:00:00,1200,0.007882101878,0.4867325031,0.4699356851,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,485,2024-07-22 23:00:00,1207,0.02075557846,0.4936458089,0.4802625961,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,486,2024-07-23 03:00:00,1200,0.00425969181,0.4883866151,0.4772296813,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,487,2024-07-23 11:00:00,1200,-0.01826294878,0.504936284,0.4864685688,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,488,2024-07-23 15:00:00,1200,0.001124960288,0.503033696,0.4878858373,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,489,2024-07-23 19:00:00,1200,0.02259851288,0.5024942831,0.4832567063,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,490,2024-07-25 21:00:00,1200,0.01285949138,0.5009741036,0.4531761758,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,491,2024-07-27 07:00:00,1200,0.00739949383,0.4925151122,0.4774448761,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,Austin,492,2024-07-28 09:00:00,1200,0.0008314614546,0.490004047,0.4739342361,0
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,San Antonio,491,2024-07-06 20:00:00,1205,-0.01142348686,0.6037461998,0.6039226098,0.04918032787
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,San Antonio,492,2024-07-09 16:00:00,1259,-0.04020806265,0.5713126823,0.5824453104,0.04761904762
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,San Antonio,493,2024-07-10 17:00:00,1258,-0.0001514569542,0.6210635454,0.5783443431,0.04761904762
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,San Antonio,494,2024-07-12 13:00:00,1200,-0.02848489722,0.5889268674,0.5895874422,0.03333333333
calendar_year_group,year_2024,confounded_year_audit,H3_structure_only,heuristic,static structure-only one-factor score,0,71,34,5,2,San Antonio,495,2024-07-13 13:00:00,1200,-0.01351056941,0.5934612679,0.5985156447,0.03333333333
